ItemName,Price,BasePrice,Difference,ProfitMargin,AverageVolume,AverageDailyProfitPotential,PercentSoldInventory,,
Limited Electron Blaster Cannon I,"650,000.00","389,995.80","260,004.30",40.00,25.00,"6,500,106.00",9.19,,
Regulated Mega Electron Phase Cannon I,"9,999,999.00","3,499,997.00","6,500,002.00",65.00,1.00,"6,500,002.00",0.00,,
Anode Mega Electron Particle Cannon I,"11,900,000.00","5,400,000.00","6,500,000.00",54.62,1.00,"6,500,000.00",23.08,,
Modal Mega Neutron Particle Accelerator I,"24,500,000.00","18,000,000.00","6,500,000.00",26.53,1.00,"6,500,000.00",33.33,,
Limited Mega Neutron Blaster I,"23,500,000.00","17,000,000.00","6,500,000.00",27.66,1.00,"6,500,000.00",10.00,,
Regulated Mega Neutron Phase Cannon I,"9,200,000.00","2,727,000.00","6,473,000.00",70.36,1.00,"6,473,000.00",48.08,,
Anode Mega Neutron Particle Cannon I,"8,500.00","1,200.34","7,299.66",85.88,885.00,"6,460,199.00",0.00,,
Modal Mega Ion Particle Accelerator I,"3,000,000.00","2,899,115.00","100,885.00",3.36,64.00,"6,456,640.00",5.37,,
Limited Mega Ion Blaster I,"800,000.00","84,686.91","715,313.10",89.41,9.00,"6,437,818.00",64.79,,
Regulated Mega Ion Phase Cannon I,"8,400,000.00","1,979,996.00","6,420,004.00",76.43,1.00,"6,420,004.00",0.00,,
Anode Mega Ion Particle Cannon I,"4,199,995.00","3,283,975.00","916,020.30",21.81,7.00,"6,412,142.00",32.76,,
XR-3200 Heavy Missile Bay,"10,990,570.00","4,589,675.00","6,400,898.00",58.24,1.00,"6,400,898.00",8.47,,
Experimental ZW-4100 Torpedo Launcher,"11,400,000.00","4,999,800.00","6,400,199.00",56.14,1.00,"6,400,199.00",0.00,,
Experimental SV-2000 Rapid Light Missile Launcher,"599,999.00","399,999.90","199,999.10",33.33,32.00,"6,399,970.00",27.79,,
Upgraded 'Malkuth' Rapid Light Missile Launcher,"5,970,928.00","2,777,399.00","3,193,529.00",53.48,2.00,"6,387,058.00",7.04,,
Limited 'Limos' Rapid Light Missile Launcher,"21,125,000.00","18,999,990.00","2,125,006.00",10.06,3.00,"6,375,018.00",40.51,,
Prototype 'Arbalest' Rapid Light Missile Launcher,"1,700,000.00","1,434,899.00","265,101.10",15.59,24.00,"6,362,427.00",28.45,,
Arbalest Compact Light Missile Launcher,"999,999.00","575,989.90","424,009.10",42.40,15.00,"6,360,136.00",0.00,,
TE-2100 Ample Light Missile Launcher,"27,955,490.00","21,620,670.00","6,334,814.00",22.66,1.00,"6,334,814.00",0.00,,
'Malkuth' Heavy Missile Launcher I,"65,000,000.00","58,666,000.00","6,334,004.00",9.74,1.00,"6,334,004.00",12.00,,
Advanced 'Limos' Heavy Missile Bay I,"15,000,000.00","8,669,994.00","6,330,006.00",42.20,1.00,"6,330,006.00",0.00,,
'Arbalest' Heavy Missile Launcher,"2,000,000.00","420,000.00","1,580,000.00",79.00,4.00,"6,320,000.00",33.71,,
Upgraded 'Malkuth' Torpedo Launcher,"14,756,310.00","8,444,443.00","6,311,868.00",42.77,1.00,"6,311,868.00",50.00,,
Limited 'Limos' Torpedo Launcher,"750,000.00","299,997.00","450,003.00",60.00,14.00,"6,300,042.00",0.00,,
Prototype 'Arbalest' Torpedo Launcher,"10,000,000.00","3,699,989.00","6,300,011.00",63.00,1.00,"6,300,011.00",0.00,,
Mark I Compact Capacitor Flux Coil,"6,000,000.00","3,899,999.00","2,100,002.00",35.00,3.00,"6,300,004.00",17.02,,
Type-D Restrained Capacitor Flux Coil,"7,500,000.00","1,199,999.00","6,300,001.00",84.00,1.00,"6,300,001.00",20.00,,
Type-D Restrained Capacitor Power Relay,"1,064,500.00","949,999.80","114,500.10",10.76,55.00,"6,297,504.00",23.30,,
Mark I Compact Capacitor Power Relay,"63,290,000.00","57,000,000.00","6,290,000.00",9.94,1.00,"6,290,000.00",0.00,,
Mark I Compact Power Diagnostic System,175.00,131.75,43.25,24.71,"145,343.00","6,286,085.00",31.08,,
Mark I Compact Reactor Control Unit,"11,480,960.00","9,911,000.00","1,569,956.00",13.67,4.00,"6,279,824.00",34.78,,
Type-D Restrained Shield Flux Coil,"7,500,000.00","1,247,997.00","6,252,003.00",83.36,1.00,"6,252,003.00",20.00,,
Mark I Compact Shield Flux Coil,"96,250,000.00","90,000,000.00","6,250,000.00",6.49,1.00,"6,250,000.00",72.22,,
Type-D Restrained Shield Power Relay,"96,250,000.00","90,000,000.00","6,250,000.00",6.49,1.00,"6,250,000.00",38.89,,
Mark I Compact Shield Power Relay,"18,500,000.00","12,250,000.00","6,250,000.00",33.78,1.00,"6,250,000.00",0.00,,
Large Azeotropic Restrained Shield Extender,"22,000,000.00","15,750,000.00","6,249,996.00",28.41,1.00,"6,249,996.00",7.69,,
Small Azeotropic Restrained Shield Extender,"5,450,000.00","3,896,999.00","1,553,001.00",28.50,4.00,"6,212,004.00",26.26,,
Medium Azeotropic Restrained Shield Extender,"26,000,000.00","19,790,270.00","6,209,732.00",23.88,1.00,"6,209,732.00",0.00,,
Medium F-S9 Regolith Compact Shield Extender,"14,999,600.00","8,795,138.00","6,204,461.00",41.36,1.00,"6,204,461.00",7.14,,
Small F-S9 Regolith Compact Shield Extender,"175,000.00","150,000.00","25,000.00",14.29,248.00,"6,200,000.00",2.48,,
Large F-S9 Regolith Compact Shield Extender,"9,109,983.00","2,919,796.00","6,190,187.00",67.95,1.00,"6,190,187.00",18.18,,
Small Murky Compact Remote Shield Booster,"105,000.00","98,988.00","6,012.00",5.73,"1,028.00","6,180,336.00",13.38,,
Small Asymmetric Enduring Remote Shield Booster,"300,000.00","205,000.00","95,000.00",31.67,65.00,"6,175,000.00",34.29,,
Small S95a Scoped Remote Shield Booster,"900,000.00","679,998.00","220,002.00",24.44,28.00,"6,160,056.00",42.43,,
Medium Murky Compact Remote Shield Booster,"26,150,000.00","20,020,990.00","6,129,012.00",23.44,1.00,"6,129,012.00",0.00,,
Medium Asymmetric Enduring Remote Shield Booster,"7,629,000.00","1,500,000.00","6,129,000.00",80.34,1.00,"6,129,000.00",0.00,,
Medium S95a Scoped Remote Shield Booster,"1,295,480.00","70,001.00","1,225,479.00",94.60,5.00,"6,127,396.00",3.79,,
Large Murky Compact Remote Shield Booster,219.81,96.96,122.85,55.89,"49,795.00","6,117,316.00",27.52,,
Large Asymmetric Enduring Remote Shield Booster,"31,000,000.00","24,888,000.00","6,112,000.00",19.72,1.00,"6,112,000.00",0.00,,
Large S95a Scoped Remote Shield Booster,"55,000,000.00","48,888,890.00","6,111,112.00",11.11,1.00,"6,111,112.00",0.00,,
Photonic Upgraded Co-Processor,"3,234,975.00","2,999,988.00","234,986.50",7.26,26.00,"6,109,649.00",30.16,,
125mm Light 'Scout' Autocannon I,"14,988,890.00","8,889,684.00","6,099,203.00",40.69,1.00,"6,099,203.00",0.00,,
125mm Light Carbine Repeating Cannon I,"90,000,000.00","83,927,000.00","6,073,000.00",6.75,1.00,"6,073,000.00",0.00,,
125mm Light Gallium Machine Gun,"50,000,000.00","43,940,840.00","6,059,164.00",12.12,1.00,"6,059,164.00",25.00,,
125mm Light Prototype Automatic Cannon,"9,449,443.00","3,399,865.00","6,049,578.00",64.02,1.00,"6,049,578.00",33.33,,
150mm Light 'Scout' Autocannon I,"14,005,000.00","7,960,000.00","6,045,000.00",43.16,1.00,"6,045,000.00",0.00,,
150mm Light Carbine Repeating Cannon I,"35,000,000.00","31,984,530.00","3,015,466.00",8.62,2.00,"6,030,932.00",14.71,,
150mm Light Gallium Machine Gun,"2,099,999.00","90,000.00","2,009,999.00",95.71,3.00,"6,029,997.00",0.00,,
150mm Light Prototype Automatic Cannon,"36,025,650.00","30,000,000.00","6,025,648.00",16.73,1.00,"6,025,648.00",20.45,,
200mm Light 'Scout' Autocannon I,"9,900,900.00","3,889,000.00","6,011,900.00",60.72,1.00,"6,011,900.00",0.00,,
200mm Light Carbine Repeating Cannon I,"3,000,000.00","999,000.00","2,001,000.00",66.70,3.00,"6,003,000.00",0.00,,
200mm Light Gallium Machine Gun,"6,800.00",799.45,"6,000.55",88.24,"1,000.00","6,000,550.00",0.00,,
200mm Light Prototype Automatic Cannon,"12,000,000.00","5,999,969.00","6,000,031.00",50.00,1.00,"6,000,031.00",16.67,,
250mm Light 'Scout' Artillery I,"15,000,000.00","11,999,990.00","3,000,010.00",20.00,2.00,"6,000,020.00",9.09,,
250mm Light Carbine Howitzer I,"15,000,000.00","12,000,000.00","3,000,002.00",20.00,2.00,"6,000,004.00",0.00,,
250mm Light Gallium Cannon,"10,000,000.00","3,999,998.00","6,000,003.00",60.00,1.00,"6,000,002.00",0.00,,
250mm Light Prototype Siege Cannon,"15,000,000.00","8,999,999.00","6,000,001.00",40.00,1.00,"6,000,001.00",0.00,,
Dual 180mm 'Scout' Autocannon I,"8,999,999.00","2,999,999.00","6,000,000.00",66.67,1.00,"6,000,000.00",12.50,,
Dual 180mm Carbine Repeating Cannon I,"106,000,000.00","100,000,000.00","6,000,000.00",5.66,1.00,"6,000,000.00",8.33,,
Dual 180mm Gallium Machine Gun,"38,000,000.00","35,000,000.00","3,000,000.00",7.89,2.00,"6,000,000.00",18.42,,
Dual 180mm Prototype Automatic Cannon,"75,000,000.00","69,000,000.00","6,000,000.00",8.00,1.00,"6,000,000.00",0.00,,
220mm Medium 'Scout' Autocannon I,"10,000,000.00","4,000,000.00","6,000,000.00",60.00,1.00,"6,000,000.00",0.00,,
220mm Medium Carbine Repeating Cannon I,"25,000,000.00","19,000,000.00","6,000,000.00",24.00,1.00,"6,000,000.00",0.00,,
220mm Medium Gallium Machine Gun,"25,000,000.00","19,000,000.00","6,000,000.00",24.00,1.00,"6,000,000.00",0.00,,
220mm Medium Prototype Automatic Cannon,"16,000,000.00","10,000,000.00","6,000,000.00",37.50,1.00,"6,000,000.00",0.00,,
425mm Medium 'Scout' Autocannon I,"10,000,000.00","4,000,000.00","6,000,000.00",60.00,1.00,"6,000,000.00",0.00,,
425mm Medium Carbine Repeating Cannon I,"2,999,999.00","2,800,004.00","199,995.30",6.67,30.00,"5,999,858.00",28.87,,
425mm Medium Gallium Machine Gun,"6,000,000.00","15,999.99","5,984,000.00",99.73,1.00,"5,984,000.00",0.00,,
425mm Medium Prototype Automatic Cannon,"20,000.00","1,248.00","18,752.00",93.76,319.00,"5,981,888.00",0.00,,
650mm Medium 'Scout' Artillery I,"8,989,999.00","3,010,893.00","5,979,107.00",66.51,1.00,"5,979,106.00",0.00,,
650mm Medium Carbine Howitzer I,"3,333,333.00","349,999.00","2,983,334.00",89.50,2.00,"5,966,668.00",0.00,,
650mm Medium Gallium Cannon,"5,999.98","4,778.49","1,221.49",20.36,"4,875.00","5,954,762.00",8.67,,
650mm Medium Prototype Siege Cannon,"26,000,000.00","20,059,320.00","5,940,684.00",22.85,1.00,"5,940,684.00",0.00,,
Dual 425mm 'Scout' Autocannon I,"15,900.00","11,198.00","4,702.00",29.57,"1,262.00","5,933,924.00",2.51,,
Dual 425mm Carbine Repeating Cannon I,"9,871,620.00","3,959,998.00","5,911,622.00",59.89,1.00,"5,911,622.00",66.67,,
Dual 425mm Gallium Machine Gun,"12,500,000.00","6,600,000.00","5,900,000.00",47.20,1.00,"5,900,000.00",0.00,,
Dual 425mm Prototype Automatic Cannon,"7,000,000.00","1,100,000.00","5,900,000.00",84.29,1.00,"5,900,000.00",33.33,,
Dual 650mm 'Scout' Repeating Cannon I,"7,899,000.00","2,000,000.00","5,899,000.00",74.68,1.00,"5,899,000.00",0.00,,
Dual 650mm Carbine Repeating Cannon I,"7,943,499.00","2,067,798.00","5,875,701.00",73.97,1.00,"5,875,701.00",6.94,,
Dual 650mm Gallium Repeating Cannon,"1,308,000.00","655,588.60","652,411.40",49.88,9.00,"5,871,703.00",3.92,,
Dual 650mm Prototype Automatic Cannon,"2,975,000.00","1,999,999.00","975,001.00",32.77,6.00,"5,850,006.00",0.00,,
800mm Heavy 'Scout' Repeating Cannon I,"600,000.00","210,000.00","390,000.00",65.00,15.00,"5,850,000.00",80.73,,
800mm Heavy Carbine Repeating Cannon I,"209,999.00","82,905.98","127,093.00",60.52,46.00,"5,846,279.00",17.91,,
800mm Heavy Gallium Repeating Cannon,"173,030,000.00","167,186,000.00","5,844,000.00",3.38,1.00,"5,844,000.00",17.65,,
800mm Heavy Prototype Automatic Cannon,"1,800,000.00","345,000.80","1,454,999.00",80.83,4.00,"5,819,997.00",24.49,,
1200mm Heavy 'Scout' Artillery I,"34,777,400.00","28,999,900.00","5,777,500.00",16.61,1.00,"5,777,500.00",0.00,,
1200mm Heavy Carbine Howitzer I,"27,992,500.00","22,222,220.00","5,770,278.00",20.61,1.00,"5,770,278.00",28.57,,
1200mm Heavy Gallium Cannon,"1,699,992.00","738,998.20","960,993.90",56.53,6.00,"5,765,964.00",30.94,,
1200mm Heavy Prototype Siege Cannon,"7,555,666.00","1,799,999.00","5,755,667.00",76.18,1.00,"5,755,667.00",33.33,,
280mm 'Scout' Artillery I,"39,900,000.00","37,023,200.00","2,876,796.00",7.21,2.00,"5,753,592.00",0.00,,
280mm Carbine Howitzer I,"26,250,000.00","20,498,000.00","5,752,000.00",21.91,1.00,"5,752,000.00",5.88,,
280mm Gallium Cannon,"2,000,000.00","849,999.00","1,150,001.00",57.50,5.00,"5,750,005.00",0.00,,
280mm Prototype Siege Cannon,"1,220,000.00","581,555.30","638,444.70",52.33,9.00,"5,746,002.00",0.00,,
720mm 'Scout' Artillery I,"6,000,000.00","3,129,500.00","2,870,500.00",47.84,2.00,"5,741,000.00",0.00,,
720mm Carbine Howitzer I,"8,000.00","4,499.97","3,500.03",43.75,"1,640.00","5,740,049.00",0.00,,
720mm Gallium Cannon,"2,954.00",614.91,"2,339.09",79.18,"2,451.00","5,733,110.00",44.76,,
720mm Prototype Siege Cannon,"3,000,000.00","145,000.00","2,855,000.00",95.17,2.00,"5,710,000.00",11.59,,
1400mm 'Scout' Artillery I,"1,487,124.00","536,000.00","951,123.50",63.96,6.00,"5,706,741.00",44.24,,
1400mm Carbine Howitzer I,"15,000,000.00","9,300,000.00","5,700,000.00",38.00,1.00,"5,700,000.00",35.00,,
1400mm Gallium Cannon,"6,999,998.00","1,299,998.00","5,700,000.00",81.43,1.00,"5,700,000.00",41.94,,
1400mm Prototype Siege Cannon,"1,900,000.00","480,000.00","1,420,000.00",74.74,4.00,"5,680,000.00",0.00,,
Initiated Enduring Multispectral ECM,"1,498,998.00","1,240,999.00","257,999.00",17.21,22.00,"5,675,978.00",52.98,,
Upgraded Explosive Deflection Amplifier I,"16,400.00","14,849.99","1,550.01",9.45,"3,661.00","5,674,586.00",0.00,,
Supplemental EM Ward Amplifier,"1,943.99","1,160.88",783.11,40.28,"7,220.00","5,654,054.00",42.36,,
Supplemental Thermal Dissipation Amplifier,"3,609,866.00","2,199,997.00","1,409,869.00",39.06,4.00,"5,639,477.00",45.65,,
Upgraded Thermal Dissipation Amplifier I,"6,000,997.00","3,191,962.00","2,809,035.00",46.81,2.00,"5,618,070.00",5.13,,
Supplemental Kinetic Deflection Amplifier,"9,000,000.00","6,199,000.00","2,801,000.00",31.12,2.00,"5,602,000.00",24.00,,
Supplemental Explosive Deflection Amplifier,"8,375,000.00","2,779,978.00","5,595,022.00",66.81,1.00,"5,595,022.00",25.64,,
Upgraded EM Ward Amplifier I,"499,995.00","363,897.00","136,098.00",27.22,41.00,"5,580,020.00",23.53,,
Upgraded Kinetic Deflection Amplifier I,"3,199.00","3,000.00",199.00,6.22,"28,006.00","5,573,194.00",0.00,,
Limited Kinetic Deflection Field I,154.80,138.90,15.90,10.27,"350,381.00","5,571,061.00",33.92,,
Limited 'Anointed' EM Ward Field,"2,000.00",697.97,"1,302.03",65.10,"4,267.00","5,555,762.00",25.30,,
Limited Adaptive Invulnerability Field I,"10,651.69","9,627.99","1,023.70",9.61,"5,399.00","5,526,958.00",13.07,,
Limited Explosive Deflection Field I,"3,250,000.00","1,869,999.00","1,380,001.00",42.46,4.00,"5,520,004.00",0.00,,
Limited Thermal Dissipation Field I,"2,000,000.00","897,000.90","1,102,999.00",55.15,5.00,"5,514,995.00",24.40,,
Large Rudimentary Concussion Bomb I,"9,000,000.00","3,487,500.00","5,512,500.00",61.25,1.00,"5,512,500.00",57.14,,
Small Rudimentary Concussion Bomb I,"10,000,000.00","4,499,989.00","5,500,011.00",55.00,1.00,"5,500,011.00",0.00,,
Large 'Vehemence' Shockwave Charge,"56,000,000.00","50,499,990.00","5,500,008.00",9.82,1.00,"5,500,008.00",0.00,,
Small 'Vehemence' Shockwave Charge,"35,000,000.00","29,500,000.00","5,500,000.00",15.71,1.00,"5,500,000.00",25.00,,
Micro Rudimentary Concussion Bomb I,"14,000,000.00","8,500,000.00","5,499,999.00",39.29,1.00,"5,499,999.00",0.00,,
Micro 'Vehemence' Shockwave Charge,"128,000.00","69,597.60","58,402.41",45.63,94.00,"5,489,826.00",27.23,,
Medium Rudimentary Concussion Bomb I,"5,847.42","2,198.78","3,648.64",62.40,"1,500.00","5,472,960.00",11.38,,
Medium 'Vehemence' Shockwave Charge,"31,686,670.00","26,220,290.00","5,466,380.00",17.25,1.00,"5,466,380.00",67.21,,
Small 'Notos' Explosive Charge I,"82,340,000.00","76,899,400.00","5,440,600.00",6.61,1.00,"5,440,600.00",18.18,,
Micro 'Notos' Explosive Charge I,"7,930,000.00","2,500,000.00","5,430,000.00",68.47,1.00,"5,430,000.00",7.41,,
Medium 'Notos' Explosive Charge I,"4,499,998.00","3,595,498.00","904,500.50",20.10,6.00,"5,427,003.00",20.55,,
Large 'Notos' Explosive Charge I,"3,499,996.00","2,899,000.00","600,995.80",17.17,9.00,"5,408,962.00",27.32,,
Small YF-12a Smartbomb,"3,000,000.00","297,999.30","2,702,001.00",90.07,2.00,"5,404,002.00",8.70,,
Micro YF-12a Smartbomb,"71,999,000.00","66,597,690.00","5,401,312.00",7.50,1.00,"5,401,312.00",43.18,,
Medium YF-12a Smartbomb,"42,399,990.00","37,000,070.00","5,399,920.00",12.74,1.00,"5,399,920.00",9.09,,
Large YF-12a Smartbomb,"9,998.00","8,000.00","1,998.00",19.98,"2,701.00","5,396,598.00",15.82,,
Carbon,"3,198.79","1,584.94","1,613.85",50.45,"3,341.00","5,391,873.00",67.42,,
Silicon,"4,499.98",999.96,"3,500.02",77.78,"1,540.00","5,390,031.00",0.00,,
Rocket Fuel,"80,189.96","75,000.99","5,188.97",6.47,"1,037.00","5,380,960.00",21.98,,
Coolant,"4,996,200.00","2,331,997.00","2,664,204.00",53.32,2.00,"5,328,407.00",69.40,,
Guidance Systems,"25,925,000.00","20,606,010.00","5,318,994.00",20.52,1.00,"5,318,994.00",16.67,,
Consumer Electronics,"104,000,000.00","98,700,000.00","5,300,000.00",5.10,1.00,"5,300,000.00",0.00,,
Superconductors,"2,998.74",258.77,"2,739.97",91.37,"1,928.00","5,282,662.00",1.50,,
Transmitter,249.75,100.99,148.76,59.56,"35,407.00","5,267,146.00",5.01,,
Miniature Electronics,"54,900.55","36,897.35","18,003.20",32.79,292.00,"5,256,934.00",27.02,,
Small Arms,"7,999,999.00","6,686,799.00","1,313,200.00",16.42,4.00,"5,252,800.00",0.00,,
Planetary Vehicles,"155,000.00","97,999.90","57,000.10",36.77,92.00,"5,244,010.00",24.79,,
Robotics,"900,000.00","26,999.95","873,000.10",97.00,6.00,"5,238,000.00",0.00,,
Spirits,"1,999.00",736.11,"1,262.89",63.18,"4,140.00","5,228,364.00",29.80,,
Tobacco,"12,599.00","10,445.97","2,153.03",17.09,"2,425.00","5,221,098.00",1.31,,
Ocular Filter - Basic,"99,000,000.00","93,779,990.00","5,220,008.00",5.27,1.00,"5,220,008.00",20.00,,
Memory Augmentation - Basic,"2,498.54",598.99,"1,899.55",76.03,"2,741.00","5,206,666.00",0.25,,
Neural Boost - Basic,"5,999,999.00","799,899.90","5,200,099.00",86.67,1.00,"5,200,099.00",0.00,,
Cybernetic Subprocessor - Basic,"8,700,000.00","3,500,000.00","5,200,000.00",59.77,1.00,"5,200,000.00",26.67,,
Magnetic Field Stabilizer I,"1,680,000.00","1,550,000.00","130,000.00",7.74,40.00,"5,200,000.00",1.72,,
Magnetic Field Stabilizer I Blueprint,"3,000,000.00","400,000.00","2,600,000.00",86.67,2.00,"5,200,000.00",0.00,,
Standard Crash Booster,"15,446,920.00","10,268,510.00","5,178,408.00",33.52,1.00,"5,178,408.00",7.69,,
Standard Blue Pill Booster,"7,990,000.00","2,814,000.00","5,176,000.00",64.78,1.00,"5,176,000.00",42.42,,
Social Adaptation Chip - Basic,"1,140,000.00","709,993.00","430,007.00",37.72,12.00,"5,160,084.00",22.80,,
Eifyr and Co. 'Gunslinger' Motion Prediction MR-703,"220,000,000.00","214,840,000.00","5,160,000.00",2.35,1.00,"5,160,000.00",5.26,,
Civilian Shield Booster,"7,500,000.00","2,357,000.00","5,143,000.00",68.57,1.00,"5,143,000.00",0.00,,
Civilian Shield Booster Blueprint,"5,999,999.00","859,979.90","5,140,019.00",85.67,1.00,"5,140,019.00",0.00,,
Improved Crash Booster,"98,800.00","98,000.00",800.00,0.81,"6,421.00","5,136,800.00",14.65,,
Strong Crash Booster,"35,000,000.00","29,870,000.00","5,130,000.00",14.66,1.00,"5,130,000.00",0.00,,
Improved Blue Pill Booster,"25,000,000.00","19,880,000.00","5,120,002.00",20.48,1.00,"5,120,002.00",72.73,,
Strong Blue Pill Booster,"20,000,000.00","14,888,000.00","5,112,000.00",25.56,1.00,"5,112,000.00",0.00,,
Standard Sooth Sayer Booster,"26,100,000.00","20,989,000.00","5,111,002.00",19.58,1.00,"5,111,002.00",48.39,,
Improved Sooth Sayer Booster,"33,111,110.00","28,000,210.00","5,110,898.00",15.44,1.00,"5,110,898.00",3.57,,
Strong Sooth Sayer Booster,"65,110,000.00","60,000,000.00","5,110,000.00",7.85,1.00,"5,110,000.00",5.26,,
'Basic' Magnetic Field Stabilizer,"150,000,000.00","144,899,200.00","5,100,816.00",3.40,1.00,"5,100,816.00",0.00,,
Magnetic Field Stabilizer II,"12,000,000.00","6,899,998.00","5,100,002.00",42.50,1.00,"5,100,002.00",3.85,,
Zainou 'Deadeye' Sharpshooter ST-903,"2,600,000.00","1,750,000.00","850,000.00",32.69,6.00,"5,100,000.00",0.00,,
Memory Augmentation - Standard,"3,622,862.00","2,899,309.00","723,553.00",19.97,7.00,"5,064,871.00",43.79,,
Memory Augmentation - Improved,"5,999,999.00","949,996.60","5,050,003.00",84.17,1.00,"5,050,002.00",0.00,,
Neural Boost - Standard,"3,000,000.00","477,999.90","2,522,000.00",84.07,2.00,"5,044,000.00",28.57,,
Neural Boost - Improved,"2,000,000.00","319,002.50","1,680,998.00",84.05,3.00,"5,042,992.00",26.32,,
Ocular Filter - Standard,"1,074.99",910.96,164.03,15.26,"30,729.00","5,040,477.00",13.00,,
Ocular Filter - Improved,"2,999.99",224.18,"2,775.81",92.53,"1,810.00","5,024,216.00",3.92,,
Cybernetic Subprocessor - Standard,"9,899,999.00","7,393,997.00","2,506,002.00",25.31,2.00,"5,012,004.00",24.47,,
Cybernetic Subprocessor - Improved,595.54,470.00,125.54,21.08,"39,923.00","5,011,932.00",2.43,,
Social Adaptation Chip - Standard,"19,999,420.00","14,995,880.00","5,003,547.00",25.02,1.00,"5,003,547.00",6.25,,
Social Adaptation Chip - Improved,"15,000,000.00","9,997,997.00","5,002,003.00",33.35,1.00,"5,002,003.00",0.00,,
Zainou 'Gnome' Shield Management SM-703,"12,950,000.00","7,948,994.00","5,001,006.00",38.62,1.00,"5,001,006.00",26.32,,
Zainou 'Gypsy' Signature Analysis SA-703,"18,000,000.00","16,999,880.00","1,000,120.00",5.56,5.00,"5,000,600.00",17.95,,
