ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Domination 100MN Afterburner,Metropolis,Jita,2.8E+07,2.123418E+07,6765822,24.16365,3,11,2.029747E+07
Shadow Serpentis 100MN Afterburner,Metropolis,Jita,6.0625E+07,4.529793E+07,1.532707E+07,25.28176,1,16,1.532707E+07
Domination 10MN Afterburner,Metropolis,Jita,8.5E+07,8.213522E+07,2864784,3.370334,1,4,2864784
Shadow Serpentis 10MN Afterburner,Metropolis,Jita,7E+07,6.348882E+07,6511184,9.301691,1,4,6511184
Domination 1MN Afterburner,Metropolis,Jita,3.13E+07,3.311333E+07,1813334,5.476144,1,3,1813334
Shadow Serpentis 1MN Afterburner,Metropolis,Jita,4989813,2.278565E+07,1.779583E+07,78.10107,1,4,1.779583E+07
Domination 500MN Microwarpdrive,Metropolis,Jita,1.45E+08,4.907324E+07,9.592675E+07,66.15638,1,14,9.592675E+07
Shadow Serpentis 500MN Microwarpdrive,Metropolis,Jita,1.1E+08,5.701144E+07,5.298856E+07,48.17141,1,6,5.298856E+07
Domination 50MN Microwarpdrive,Metropolis,Jita,1.1E+08,1.535096E+08,4.350965E+07,28.34327,1,1,4.350965E+07
Shadow Serpentis 50MN Microwarpdrive,Metropolis,Jita,1.597787E+08,1.052597E+08,5.451891E+07,34.12152,1,13,5.451891E+07
Domination 5MN Microwarpdrive,Metropolis,Jita,4E+07,4.594964E+07,5949640,12.94818,1,5,5949640
Shadow Serpentis 5MN Microwarpdrive,Metropolis,Jita,3.2E+07,2.899483E+07,3005170,9.391156,1,4,3005170
Domination Overdrive Injector,Metropolis,Jita,1000000,9388537,8388537,89.34872,1,3,8388537
Domination Nanofiber Structure,Metropolis,Jita,2.5E+07,2.273563E+07,2264368,9.057472,1,7,2264368
Dark Blood Reactor Control Unit,Metropolis,Jita,2669999,5841195,3171196,54.29019,1,35,3171196
True Sansha Reactor Control Unit,Metropolis,Jita,1.70985E+07,5575619,1.152288E+07,67.39119,1,17,1.152288E+07
Shadow Serpentis Reactor Control Unit,Metropolis,Jita,1,3.599976E+07,3.599976E+07,100,1,3,3.599976E+07
Dark Blood Power Diagnostic System,Metropolis,Jita,6.4E+07,3.931297E+07,2.468703E+07,38.57348,1,22,2.468703E+07
True Sansha Power Diagnostic System,Metropolis,Jita,4.246026E+07,3.704958E+07,5410676,12.74292,2,34,1.082135E+07
Shadow Serpentis Power Diagnostic System,Metropolis,Jita,2.277778E+08,1.10999E+08,1.167788E+08,51.26873,1,1,1.167788E+08
True Sansha Cap Recharger,Metropolis,Jita,4.8E+07,2.616642E+07,2.183358E+07,45.48663,2,24,4.366716E+07
Dark Blood Cap Recharger,Metropolis,Jita,4.28E+07,2.098019E+07,2.181981E+07,50.98087,1,38,2.181981E+07
Dark Blood Capacitor Power Relay,Metropolis,Jita,3351370,1.605182E+07,1.270045E+07,79.12155,1,51,1.270045E+07
True Sansha Capacitor Power Relay,Metropolis,Jita,1.5E+08,1.853249E+07,1.314675E+08,87.645,3,24,3.944025E+08
Dark Blood Small Energy Nosferatu,Metropolis,Jita,7.5E+07,2.473756E+07,5.026244E+07,67.01659,1,8,5.026244E+07
True Sansha Small Energy Nosferatu,Metropolis,Jita,3E+07,1.725E+07,1.275E+07,42.5,1,8,1.275E+07
Dark Blood Heavy Energy Nosferatu,Metropolis,Jita,1.2986E+07,5423159,7562842,58.23842,2,13,1.512568E+07
True Sansha Heavy Energy Nosferatu,Metropolis,Jita,1.5E+07,4777734,1.022227E+07,68.14845,2,27,2.044453E+07
Dark Blood Medium Energy Nosferatu,Metropolis,Jita,7E+07,6.77E+07,2300000,3.285714,1,13,2300000
True Sansha Medium Energy Nosferatu,Metropolis,Jita,1E+08,9.37486E+07,6251400,6.2514,1,6,6251400
Dark Blood Small Energy Neutralizer,Metropolis,Jita,4.5E+07,3.100015E+07,1.399985E+07,31.11078,5,4,6.999925E+07
True Sansha Small Energy Neutralizer,Metropolis,Jita,4.3E+07,2.7E+07,1.6E+07,37.2093,1,2,1.6E+07
Dark Blood Medium Energy Neutralizer,Metropolis,Jita,6.178333E+07,7.175381E+07,9970476,13.8954,6,22,5.982286E+07
True Sansha Medium Energy Neutralizer,Metropolis,Jita,2000000,7.000052E+07,6.800052E+07,97.14288,1,12,6.800052E+07
Dark Blood Heavy Energy Neutralizer,Metropolis,Jita,1.5E+07,5.392707E+07,3.892707E+07,72.18465,1,46,3.892707E+07
True Sansha Heavy Energy Neutralizer,Metropolis,Jita,7E+07,5.771294E+07,1.228706E+07,17.55295,2,14,2.457413E+07
Dark Blood Heavy Capacitor Booster,Metropolis,Jita,2.45E+07,1.895386E+07,5546140,22.63731,1,16,5546140
True Sansha Heavy Capacitor Booster,Metropolis,Jita,5E+07,1.486E+07,3.514E+07,70.28,1,20,3.514E+07
Dark Blood Medium Capacitor Booster,Metropolis,Jita,4.444444E+07,3.065094E+07,1.37935E+07,31.03538,1,8,1.37935E+07
True Sansha Medium Capacitor Booster,Metropolis,Jita,1.05E+08,2.749957E+07,7.750043E+07,73.80994,2,14,1.550009E+08
Dark Blood Small Capacitor Booster,Metropolis,Jita,1.344E+07,2.299103E+07,9551028,41.54242,2,9,1.910206E+07
True Sansha Small Capacitor Booster,Metropolis,Jita,2.5E+07,1.850941E+07,6490586,25.96234,1,2,6490586
Dark Blood Large EMP Smartbomb,Metropolis,Jita,2.1E+08,1.57539E+08,5.246096E+07,24.98141,1,18,5.246096E+07
True Sansha Large EMP Smartbomb,Metropolis,Jita,1.89E+08,1.801834E+08,8816560,4.664846,1,8,8816560
Dark Blood Medium EMP Smartbomb,Metropolis,Jita,6.5E+07,4.56652E+07,1.93348E+07,29.74584,1,6,1.93348E+07
True Sansha Medium EMP Smartbomb,Metropolis,Jita,4.456789E+07,4.40512E+07,516692,1.159337,1,17,516692
Dark Blood Small EMP Smartbomb,Metropolis,Jita,2.2E+07,2.92E+07,7200000,24.65753,1,5,7200000
True Sansha Small EMP Smartbomb,Metropolis,Jita,4.9E+07,2.417262E+07,2.482738E+07,50.66812,2,15,4.965476E+07
Dread Guristas Large Graviton Smartbomb,Metropolis,Jita,8E+07,6.730303E+07,1.269697E+07,15.87121,2,10,2.539394E+07
Shadow Serpentis Large Plasma Smartbomb,Metropolis,Jita,1.599999E+08,8.8188E+07,7.18119E+07,44.88247,4,1,2.872476E+08
Domination Large Proton Smartbomb,Metropolis,Jita,1.73E+08,1.02197E+08,7.080303E+07,40.92661,3,33,2.124091E+08
Dread Guristas Medium Graviton Smartbomb,Metropolis,Jita,3.66E+07,3.553572E+07,1064276,2.907858,1,7,1064276
Shadow Serpentis Medium Plasma Smartbomb,Metropolis,Jita,2.401E+07,2.033336E+07,3676636,15.31294,1,9,3676636
Domination Medium Proton Smartbomb,Metropolis,Jita,1.5E+07,1.021645E+07,4783551,31.89034,1,2,4783551
Domination Small Proton Smartbomb,Metropolis,Jita,7500000,8000000,500000,6.25,1,3,500000
Shadow Serpentis Small Plasma Smartbomb,Metropolis,Jita,1E+07,3301981,6698019,66.98019,1,8,6698019
Dread Guristas Co-Processor,Metropolis,Jita,7.4E+07,4.689014E+07,2.710986E+07,36.63494,1,27,2.710986E+07
Shadow Serpentis Co-Processor,Metropolis,Jita,1.499999E+08,8.700017E+07,6.299974E+07,41.99985,1,4,6.299974E+07
Dread Guristas Cloaking Device,Metropolis,Jita,1.9E+07,1.625778E+07,2742222,14.43275,1,15,2742222
Shadow Serpentis Sensor Booster,Metropolis,Jita,8.946664E+07,9.974654E+07,1.02799E+07,10.30602,15,11,1.541984E+08
Shadow Serpentis Tracking Computer,Metropolis,Jita,2.421895E+08,2.319271E+08,1.026238E+07,4.237337,1,41,1.026238E+07
Shadow Serpentis Remote Tracking Computer,Metropolis,Jita,4E+07,3750916,3.624908E+07,90.62271,2,17,7.249817E+07
Dark Blood Warp Disruptor,Metropolis,Jita,1.2E+08,1.294495E+08,9449536,7.299784,1,57,9449536
Domination Warp Disruptor,Metropolis,Jita,6.6E+07,1.345875E+08,6.85875E+07,50.96127,1,16,6.85875E+07
Dread Guristas Warp Disruptor,Metropolis,Jita,4.731E+07,6.823809E+07,2.092809E+07,30.66922,1,21,2.092809E+07
True Sansha Warp Disruptor,Metropolis,Jita,1.289E+08,1.46006E+08,1.710597E+07,11.71594,1,34,1.710597E+07
Shadow Serpentis Warp Disruptor,Metropolis,Jita,9.1E+07,8.942858E+07,1571424,1.72684,1,14,1571424
Dark Blood Warp Scrambler,Metropolis,Jita,9.294944E+07,9.595037E+07,3000928,3.127584,2,48,6001856
Domination Warp Scrambler,Metropolis,Jita,8E+07,9.478314E+07,1.478314E+07,15.59681,2,17,2.956629E+07
Dread Guristas Warp Scrambler,Metropolis,Jita,7.766666E+07,5.710528E+07,2.056138E+07,26.47388,1,39,2.056138E+07
True Sansha Warp Scrambler,Metropolis,Jita,1.891111E+08,9.61722E+07,9.29389E+07,49.14513,1,38,9.29389E+07
Shadow Serpentis Warp Scrambler,Metropolis,Jita,9.655555E+07,6.267E+07,3.388555E+07,35.09436,1,15,3.388555E+07
Dark Blood Stasis Webifier,Metropolis,Jita,1.13E+08,1.020778E+08,1.09222E+07,9.665664,1,39,1.09222E+07
Domination Stasis Webifier,Metropolis,Jita,1.1799E+08,1.148463E+08,3143664,2.664348,2,13,6287328
Dread Guristas Stasis Webifier,Metropolis,Jita,7.798939E+07,5.303154E+07,2.495786E+07,32.0016,1,17,2.495786E+07
True Sansha Stasis Webifier,Metropolis,Jita,4.6304E+07,1.307342E+08,8.443019E+07,64.58157,1,34,8.443019E+07
Shadow Serpentis Stasis Webifier,Metropolis,Jita,9.2E+07,9.663928E+07,4639280,4.800615,2,17,9278560
200mm Carbide Railgun I,Metropolis,Jita,4000.01,42010.36,38010.35,90.47851,3,71,114031
200mm 'Scout' Accelerator Cannon,Metropolis,Jita,489600,51126.1,438473.9,89.55758,5,75,2192370
200mm Compressed Coil Gun I,Metropolis,Jita,49975,32771.63,17203.37,34.42395,1,53,17203.37
200mm Prototype Gauss Gun,Metropolis,Jita,200000.8,256102.4,56101.66,21.90595,3,177,168305
350mm Carbide Railgun I,Metropolis,Jita,25001.05,440315.8,415314.8,94.32201,1,32,415314.8
350mm 'Scout' Accelerator Cannon,Metropolis,Jita,215120,407004.5,191884.5,47.14554,1,20,191884.5
350mm Compressed Coil Gun I,Metropolis,Jita,25001.05,413023.2,388022.1,93.94682,1,19,388022.1
350mm Prototype Gauss Gun,Metropolis,Jita,2900000,515899,2384101,82.21038,6,114,1.430461E+07
Kruul's DNA,Metropolis,Jita,1000.33,1710.66,710.33,41.52374,1,111,710.33
Limited Ocular Filter - Beta,Metropolis,Jita,5221210,4512108,709102.5,13.58119,1,36,709102.5
Limited Neural Boost - Beta,Metropolis,Jita,4400000,4164445,235555.5,5.353534,1,90,235555.5
Limited Memory Augmentation - Beta,Metropolis,Jita,4867000,3800000,1067000,21.92316,2,249,2134000
Limited Cybernetic Subprocessor - Beta,Metropolis,Jita,4487750,4000010,487740.5,10.86826,4,305,1950962
Limited Social Adaptation Chip - Beta,Metropolis,Jita,6879000,5161522,1717478,24.96697,1,92,1717478
Silo,Metropolis,Jita,100000,5744998,5644998,98.25935,1,255,5644998
Zemnar,Metropolis,Jita,9999,1000,8999,89.999,1100,200,9898900
Brynn's Modified Dual 250mm Railgun,Metropolis,Jita,2E+07,8.49E+08,8.29E+08,97.64429,1,1,8.29E+08
Brynn's Modified 500MN Microwarpdrive,Metropolis,Jita,1500000,1.499E+09,1.4975E+09,99.89993,1,1,1.4975E+09
Mizuro's Modified Ballistic Control System,Metropolis,Jita,1E+09,2.9E+09,1.9E+09,65.51724,1,1,1.9E+09
Thon's Modified Large Shield Booster,Metropolis,Jita,1.296E+09,1.7E+08,1.126E+09,86.88271,1,1,1.126E+09
Estamel's Modified Co-Processor,Metropolis,Jita,1.5E+07,1.4E+09,1.385E+09,98.92857,1,1,1.385E+09
Brokara's Modified Large Armor Repairer,Metropolis,Jita,9.473333E+08,4.16E+08,5.313333E+08,56.08726,3,2,1.594E+09
Raysere's Modified Armor Kinetic Hardener,Metropolis,Jita,1500000,7.9E+08,7.885E+08,99.81012,1,1,7.885E+08
Selynne's Modified Reactor Control Unit,Metropolis,Jita,1.5E+09,9.5E+08,5.5E+08,36.66667,1,1,5.5E+08
Galeptos Medicine,Metropolis,Jita,100,10,90,90,25,105,2250
Genetically Enhanced Livestock,Metropolis,Jita,7800.09,9800,1999.91,20.40725,195,151870,389982.5
Metal Scraps,Metropolis,Jita,1007.02,1218,210.98,17.32184,5764,134483,1216089
Standard X-Instinct Booster,Metropolis,Jita,190000,3395999,3205999,94.40518,1,25,3205999
Improved X-Instinct Booster,Metropolis,Jita,600000,1.603668E+07,1.543668E+07,96.25858,1,6,1.543668E+07
Strong X-Instinct Booster,Metropolis,Jita,81000,1.5E+07,1.4919E+07,99.46,1,1,1.4919E+07
Standard Frentix Booster,Metropolis,Jita,380000,1699999,1319999,77.64705,1,254,1319999
Improved Frentix Booster,Metropolis,Jita,1.3997E+07,7189900,6807100,48.63256,1,42,6807100
Strong Frentix Booster,Metropolis,Jita,2.545E+07,3.796E+07,1.251E+07,32.95575,20,47,2.502001E+08
Standard Mindflood Booster,Metropolis,Jita,5000000,2599999,2400001,48.00003,1,283,2400001
Improved Mindflood Booster,Metropolis,Jita,1.4932E+07,7267072,7664929,51.33223,1,56,7664929
Strong Mindflood Booster,Metropolis,Jita,3.98E+07,3.286852E+07,6931484,17.41579,3,77,2.079445E+07
Standard Drop Booster,Metropolis,Jita,350000,4078780,3728780,91.419,1,573,3728780
Improved Drop Booster,Metropolis,Jita,380000,7549984,7169984,94.96687,2,148,1.433997E+07
Strong Drop Booster,Metropolis,Jita,2.999999E+07,1.974411E+07,1.025589E+07,34.1863,54,50,5.53818E+08
Standard Exile Booster,Metropolis,Jita,3922863,2650000,1272863,32.4473,3,1078,3818590
Improved Exile Booster,Metropolis,Jita,1.138813E+07,8980008,2408119,21.14587,3,178,7224357
Vespa I,Metropolis,Jita,31900,26991.65,4908.35,15.38668,308,4128,1511772
Vespa I Blueprint,Metropolis,Jita,1600000,1750000,150000,8.571428,1,13,150000
Valkyrie I,Metropolis,Jita,34499.98,24839.9,9660.08,28.00025,134,4048,1294451
Valkyrie I Blueprint,Metropolis,Jita,1500000,1365333,134667.1,8.977808,1,7,134667.1
Federation Navy Midshipman Insignia I,Metropolis,Jita,1755.02,4500,2744.98,60.99955,2,1700,5489.96
Federation Navy Midshipman Insignia II,Metropolis,Jita,500.03,8000,7499.97,93.74963,4,357,29999.88
Federation Navy Midshipman Insignia III,Metropolis,Jita,200.08,15000,14799.92,98.66613,1,646,14799.92
Federation Navy Sergeant Insignia I,Metropolis,Jita,1501.17,25000,23498.83,93.99532,2,1088,46997.66
Federation Navy Sergeant Major Insignia I,Metropolis,Jita,1002.97,30000,28997.03,96.65676,2,145,57994.06
Federation Navy Fleet Captain Insignia I,Metropolis,Jita,500002.5,1300000,799997.6,61.53827,3,1055,2399993
Federation Navy Fleet Major Insignia I,Metropolis,Jita,26006.75,100000.1,73993.35,73.99328,3,2894,221980.1
Federation Navy Fleet Colonel Insignia I,Metropolis,Jita,500000.8,3134997,2634997,84.051,3,2364,7904990
Caldari Navy Midshipman Insignia I,Metropolis,Jita,4500,1575.03,2924.97,64.99934,2,156,5849.94
Caldari Navy Midshipman Insignia II,Metropolis,Jita,8000,4387.59,3612.41,45.15513,21,175,75860.61
Caldari Navy Midshipman Insignia III,Metropolis,Jita,13546.75,5121.1,8425.65,62.19684,11,107,92682.16
Caldari Navy Captain Insignia I,Metropolis,Jita,16682.94,19921.21,3238.271,16.25539,41,2105,132769.1
Caldari Navy Captain Insignia II,Metropolis,Jita,5000.92,265601.3,260600.4,98.11713,9,333,2345403
Caldari Navy Captain Insignia III,Metropolis,Jita,1300000,1500027,200026.1,13.33484,3,270,600078.4
Caldari Navy Commodore Insignia I,Metropolis,Jita,451000.1,825886.9,374886.8,45.39202,15,1527,5623302
Caldari Navy Admiral Insignia I,Metropolis,Jita,1750008,2300000,549991.6,23.91268,11,502,6049908
Caldari Navy Vice Admiral Insignia I,Metropolis,Jita,4954444,5430000,475556,8.757937,3,442,1426668
Imperial Navy Midshipman Insignia I,Metropolis,Jita,4000,1003.07,2996.93,74.92325,270,240,809171.1
Imperial Navy Midshipman Insignia II,Metropolis,Jita,8000,732,7268,90.85,112,371,814016
Imperial Navy Midshipman Insignia III,Metropolis,Jita,15000,6035.17,8964.83,59.76553,119,117,1066815
Imperial Navy Sergeant Insignia I,Metropolis,Jita,451976.2,410000.6,41975.56,9.287119,125,1104,5246946
Imperial Navy Sergeant Major Insignia I,Metropolis,Jita,19212.95,24000,4787.051,19.94604,33,337,157972.7
Imperial Navy Captain Insignia I,Metropolis,Jita,141628.6,100001.1,41627.41,29.39196,35,1287,1456960
Imperial Navy Major Insignia I,Metropolis,Jita,796376.2,890000,93623.81,10.51953,47,2553,4400319
Imperial Navy Colonel Insignia I,Metropolis,Jita,127890,169344.9,41454.92,24.47958,785,7051,3.254211E+07
Imperial Navy General Insignia I,Metropolis,Jita,1855738,2699999,844261.3,31.26895,61,4183,5.149994E+07
Ammatar Navy Midshipman Insignia I,Metropolis,Jita,4500,287,4213,93.62222,19,55,80047
Ammatar Navy Midshipman Insignia II,Metropolis,Jita,99,120.02,21.02,17.51375,3,8,63.05999
Ammatar Navy Midshipman Insignia III,Metropolis,Jita,15000,150.02,14849.98,98.99987,8,11,118799.8
Ammatar Navy Sergeant Insignia I,Metropolis,Jita,20000,162,19838,99.19,6,10,119028
Ammatar Navy Sergeant Major Insignia I,Metropolis,Jita,30000,2504,27496,91.65334,4,1,109984
Ammatar Navy Captain Insignia I,Metropolis,Jita,45000,200.4,44799.6,99.55467,911,5,4.081244E+07
Ammatar Navy Major Insignia I,Metropolis,Jita,50000,433,49567,99.134,11,11,545237
Republic Fleet Midshipman Insignia I,Metropolis,Jita,750,4500,3750,83.33334,30,602,112500
Republic Fleet Midshipman Insignia II,Metropolis,Jita,1205.08,8000,6794.92,84.9365,11,712,74744.12
Republic Fleet Midshipman Insignia III,Metropolis,Jita,2000,15000,13000,86.66666,1,118,13000
Republic Fleet Private Insignia I,Metropolis,Jita,5005.69,20000,14994.31,74.97155,4,383,59977.24
Republic Fleet Private Insignia II,Metropolis,Jita,2115.25,25000,22884.75,91.539,4,370,91539
Republic Fleet Captain Insignia I,Metropolis,Jita,600000,1693333,1093333,64.56693,1,2587,1093333
Republic Fleet High Captain Insignia I,Metropolis,Jita,100000,456339,356339,78.08647,14,3337,4988747
Republic Fleet Commander Insignia I,Metropolis,Jita,1500006,6514522,5014516,76.97443,11,3466,5.515968E+07
Imperial Navy Squad Leader Insignia,Metropolis,Jita,50000,10000.35,39999.65,79.9993,1,6,39999.65
Imperial Navy Raid Leader Insignia,Metropolis,Jita,10000,4.9E+07,4.899E+07,99.97959,1,1,4.899E+07
Imperial Navy Sergeant Elite Insignia,Metropolis,Jita,6000,40000,34000,85,1,1,34000
Ammatar Navy Squad Leader Insignia,Metropolis,Jita,50000,7500,42500,85,337,6,1.43225E+07
Ammatar Navy Raid Leader Insignia,Metropolis,Jita,100000,25009.01,74990.99,74.99099,654,2,4.904411E+07
Ammatar Navy Sergeant Elite Insignia,Metropolis,Jita,60000,1002,58998,98.33,411,2,2.424818E+07
Ammatar Navy Fleet Commander Insignia,Metropolis,Jita,2000000,1375003,624996.8,31.24984,176,10,1.099994E+08
Federation Navy Command Sergeant Major Insignia I,Metropolis,Jita,15001.12,51000,35998.88,70.58604,3,526,107996.6
Caldari Navy Commodore Insignia II,Metropolis,Jita,101338,102179.8,841.8359,0.8238771,24,3175,20204.06
Republic Fleet Private Insignia III,Metropolis,Jita,1812.51,30000,28187.49,93.9583,3,1930,84562.47
Republic Fleet Commander Insignia II,Metropolis,Jita,500000,850025.1,350025.1,41.1782,7,6055,2450176
Imperial Navy General Insignia II,Metropolis,Jita,2176566,3771964,1595398,42.29622,54,1269,8.615149E+07
Imperial Navy Fleet Commander Insignia,Metropolis,Jita,2000000,152333,1847667,92.38335,3,1,5543001
Ammatar Navy Colonel Insignia II,Metropolis,Jita,750000,555576.5,194423.5,25.92313,7,9,1360965
Ammatar Navy Major Insignia II,Metropolis,Jita,100000,10020.03,89979.97,89.97997,7,17,629859.8
Federation Navy Fleet Colonel Insignia II,Metropolis,Jita,350006.2,751000,400993.8,53.39465,8,2523,3207951
Minmatar Freedom Fighter Insignia I,Metropolis,Jita,2801.45,20000,17198.55,85.99275,1,127,17198.55
Caldari Navy Co-Processor,Metropolis,Jita,1.15E+08,3.225774E+07,8.274226E+07,71.9498,2,13,1.654845E+08
Federation Navy Co-Processor,Metropolis,Jita,6.1E+07,6.5E+07,4000000,6.153846,4,1,1.6E+07
Caldari Navy Ballistic Control System,Metropolis,Jita,1.307832E+08,1.147496E+08,1.60336E+07,12.25968,6,321,9.62016E+07
Republic Fleet Ballistic Control System,Metropolis,Jita,1.335024E+08,1.065008E+08,2.700169E+07,20.22561,1,75,2.700169E+07
Imperial Navy Thermal Plating,Metropolis,Jita,1000000,598997,401003,40.1003,1,1,401003
Imperial Navy EM Plating,Metropolis,Jita,5,120133.3,120128.3,99.99583,1,1,120128.3
Imperial Navy Kinetic Plating,Metropolis,Jita,600000,42000,558000,93,1,1,558000
Imperial Navy Adaptive Nano Plating,Metropolis,Jita,2.5E+07,1.92E+07,5800000,23.2,1,9,5800000
Republic Fleet Kinetic Plating,Metropolis,Jita,8499999,3297987,5202012,61.20015,2,1,1.040402E+07
Republic Fleet Adaptive Nano Plating,Metropolis,Jita,8500002,891104,7608898,89.51643,1,1,7608898
Imperial Navy Armor Thermal Hardener,Metropolis,Jita,177000,3660018,3483018,95.16396,1,3,3483018
Imperial Navy Armor Kinetic Hardener,Metropolis,Jita,4E+07,8500000,3.15E+07,78.75,1,1,3.15E+07
Imperial Navy Armor Explosive Hardener,Metropolis,Jita,2.900017E+07,1.7E+07,1.200017E+07,41.37965,2,2,2.400033E+07
Imperial Navy Armor EM Hardener,Metropolis,Jita,125001,5000000,4874999,97.49998,1,2,4874999
Republic Fleet Armor Thermal Hardener,Metropolis,Jita,2E+07,80411.03,1.991959E+07,99.59794,1,2,1.991959E+07
Republic Fleet Armor Kinetic Hardener,Metropolis,Jita,9999999,400000.1,9599999,96,1,1,9599999
Republic Fleet Armor Explosive Hardener,Metropolis,Jita,9999999,359609.4,9640390,96.40391,1,2,9640390
Republic Fleet Armor EM Hardener,Metropolis,Jita,1E+07,6073822,3926178,39.26178,1,3,3926178
Imperial Navy Energized Thermal Membrane,Metropolis,Jita,2E+07,1100005,1.89E+07,94.49998,2,1,3.779999E+07
Imperial Navy Energized EM Membrane,Metropolis,Jita,250000,1281000,1031000,80.48399,1,2,1031000
Imperial Navy Energized Explosive Membrane,Metropolis,Jita,2E+07,3666667,1.633333E+07,81.66666,1,3,1.633333E+07
Imperial Navy Energized Adaptive Nano Membrane,Metropolis,Jita,6E+07,5.6332E+07,3668004,6.11334,3,399,1.100401E+07
Federation Navy Energized Explosive Membrane,Metropolis,Jita,2000000,80019.71,1919980,95.99902,1,3,1919980
Federation Navy Energized Adaptive Nano Membrane,Metropolis,Jita,3.4E+07,3.131162E+07,2688380,7.907,1,16,2688380
Ammatar Navy Small Armor Repairer,Metropolis,Jita,4E+07,3.1595E+07,8405000,21.0125,1,1,8405000
Ammatar Navy Large Armor Repairer,Metropolis,Jita,5.3E+07,3.09E+07,2.21E+07,41.69811,1,1,2.21E+07
Federation Navy Small Armor Repairer,Metropolis,Jita,5E+07,9676362,4.032364E+07,80.64728,1,5,4.032364E+07
Federation Navy Large Armor Repairer,Metropolis,Jita,7.5E+07,2.345316E+07,5.154684E+07,68.72912,2,1,1.030937E+08
Republic Fleet 5MN Microwarpdrive,Metropolis,Jita,5E+07,4.206599E+07,7934012,15.86802,1,1,7934012
Republic Fleet 1MN Afterburner,Metropolis,Jita,7.5E+07,4.9904E+07,2.5096E+07,33.46133,1,1,2.5096E+07
Republic Fleet 50MN Microwarpdrive,Metropolis,Jita,1.9E+08,1.211937E+08,6.880634E+07,36.21386,1,1,6.880634E+07
