ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,AverageVolumeProfitMarginPotential,PotentialDailyProfit
Upgraded 'Malkuth' Rapid Light Missile Launcher,Metropolis,Jita,33470.73,2058.01,31412.72,93.85132,12,384,18582.56,1.206249E+07
Limited 'Limos' Rapid Light Missile Launcher,Metropolis,Jita,1000,667.02,332.98,33.298,1,169,2830.33,56273.62
Prototype 'Arbalest' Rapid Light Missile Launcher,Metropolis,Jita,2529668,3790003,1260335,33.25419,15,843,14266.05,1.062462E+09
Arbalest Compact Light Missile Launcher,Metropolis,Jita,896154.7,511011.8,385142.8,42.97727,33,1510,33135.48,5.815657E+08
TE-2100 Ample Light Missile Launcher,Metropolis,Jita,143706.4,198893.1,55186.73,27.74693,11,2767,38540.49,1.527017E+08
'Malkuth' Heavy Missile Launcher I,Metropolis,Jita,2000.6,5001.04,3000.44,59.99632,3,285,8639.47,855125.4
Advanced 'Limos' Heavy Missile Bay I,Metropolis,Jita,1000,29900,28900,96.65552,1,850,41078.59,2.4565E+07
'Arbalest' Heavy Missile Launcher,Metropolis,Jita,861691.8,1439000,577308.1,40.1187,13,508,10430.86,2.932725E+08
Upgraded 'Malkuth' Torpedo Launcher,Metropolis,Jita,990,3900.07,2910.07,74.61584,2,216,8133.126,628575.1
Limited 'Limos' Torpedo Launcher,Metropolis,Jita,100,7230.05,7130.05,98.61688,1,229,11340.94,1632781
Prototype 'Arbalest' Torpedo Launcher,Metropolis,Jita,726996.6,556500,170496.6,23.45219,13,1951,23030.05,3.326389E+08
Mark I Compact Capacitor Flux Coil,Metropolis,Jita,249998,2811.02,247187,98.87559,2,477,23631.27,1.179082E+08
Type-D Restrained Capacitor Flux Coil,Metropolis,Jita,29571.46,1003.15,28568.31,96.6077,7,415,20384.22,1.185585E+07
Type-D Restrained Capacitor Power Relay,Metropolis,Jita,107335.1,3002.03,104333.1,97.20313,6,1286,62793.22,1.341724E+08
Mark I Compact Capacitor Power Relay,Metropolis,Jita,91670.38,505.08,91165.3,99.44903,6,2189,109095.6,1.995608E+08
Mark I Compact Power Diagnostic System,Metropolis,Jita,63181.92,10009.1,53172.82,84.15828,11,542,23227.69,2.881967E+07
Mark I Compact Reactor Control Unit,Metropolis,Jita,47763.64,9266.97,38496.67,80.59827,11,1287,52308.28,4.954522E+07
Type-D Restrained Shield Flux Coil,Metropolis,Jita,509,404.04,104.96,20.62082,1,155,1608.424,16268.8
Mark I Compact Shield Flux Coil,Metropolis,Jita,12.54,407.03,394.49,96.91914,1,195,9498.076,76925.55
Type-D Restrained Shield Power Relay,Metropolis,Jita,73324.9,2015.42,71309.48,97.25138,21,336,17310.75,2.395998E+07
Mark I Compact Shield Power Relay,Metropolis,Jita,60015.32,408.13,59607.19,99.31996,2,338,16884.39,2.014723E+07
Large Azeotropic Restrained Shield Extender,Metropolis,Jita,87880.36,36023.3,51857.06,59.0087,10,609,18233.69,3.158095E+07
Small Azeotropic Restrained Shield Extender,Metropolis,Jita,94163.02,50000.24,44162.79,46.90035,12,477,11443.69,2.106565E+07
Medium Azeotropic Restrained Shield Extender,Metropolis,Jita,720924.4,747997,27072.63,3.619349,24,836,1556.32,2.263271E+07
Medium F-S9 Regolith Compact Shield Extender,Metropolis,Jita,4600491,6680000,2079509,31.13037,29,1109,17713.18,2.306175E+09
Small F-S9 Regolith Compact Shield Extender,Metropolis,Jita,1159700,487007,672692.8,58.00577,5,479,14037.4,3.222198E+08
Large F-S9 Regolith Compact Shield Extender,Metropolis,Jita,312888.8,106072.6,206816.2,66.09895,18,1437,48053.93,2.971948E+08
Small Murky Compact Remote Shield Booster,Metropolis,Jita,2346.68,12115.13,9768.45,80.63017,1,383,15480.99,3741317
Small Asymmetric Enduring Remote Shield Booster,Metropolis,Jita,10,18001.1,17991.1,99.94445,1,384,19189.33,6908582
Small S95a Scoped Remote Shield Booster,Metropolis,Jita,1000.01,12763.36,11763.35,92.16499,4,354,16497.53,4164226
Medium Murky Compact Remote Shield Booster,Metropolis,Jita,1000,7011.13,6011.13,85.73696,3,455,19633.76,2735064
Medium Asymmetric Enduring Remote Shield Booster,Metropolis,Jita,27000,5833.13,21166.87,78.39582,2,333,13092.1,7048568
Medium S95a Scoped Remote Shield Booster,Metropolis,Jita,41657.5,15998.99,25658.51,61.59398,7,1457,45086.79,3.738445E+07
Large Murky Compact Remote Shield Booster,Metropolis,Jita,100000,134090.1,34090.1,25.42328,2,330,4220.264,1.124973E+07
Large Asymmetric Enduring Remote Shield Booster,Metropolis,Jita,120000,126033,6033.047,4.786877,1,306,732.3922,1846112
Large S95a Scoped Remote Shield Booster,Metropolis,Jita,109142.9,135019.4,25876.58,19.16508,7,300,2932.257,7762974
Photonic Upgraded Co-Processor,Metropolis,Jita,82843.37,11008.6,71834.77,86.71155,9,387,17168.89,2.780005E+07
125mm Light 'Scout' Autocannon I,Metropolis,Jita,3452355,7976661,4524306,56.7193,6,30,1020.947,1.357292E+08
125mm Light Carbine Repeating Cannon I,Metropolis,Jita,200000,113314.6,86685.38,43.34269,4,87,1950.421,7541629
125mm Light Gallium Machine Gun,Metropolis,Jita,600.16,582222.3,581622.1,99.89691,2,49,2497.423,2.849948E+07
125mm Light Prototype Automatic Cannon,Metropolis,Jita,1155000,1035604,119396.3,10.33734,10,20,155.0601,2387925
150mm Light 'Scout' Autocannon I,Metropolis,Jita,637499,198998,438501,68.78458,2,121,4195.859,5.305862E+07
150mm Light Carbine Repeating Cannon I,Metropolis,Jita,25500,62.09,25437.91,99.75651,2,61,3092.452,1551713
150mm Light Gallium Machine Gun,Metropolis,Jita,25249.99,6082.26,19167.73,75.91183,5,44,1821.884,843380.1
150mm Light Prototype Automatic Cannon,Metropolis,Jita,180000,26815.59,153184.4,85.10245,6,56,2638.176,8578327
200mm Light 'Scout' Autocannon I,Metropolis,Jita,402047.2,472003.1,69955.91,14.82107,5,219,1659.96,1.532034E+07
200mm Light Carbine Repeating Cannon I,Metropolis,Jita,28306.19,10236.99,18069.2,63.8348,24,145,5362.123,2620034
200mm Light Gallium Machine Gun,Metropolis,Jita,125423.1,30397.43,95025.67,75.76409,34,96,4924.666,9122464
200mm Light Prototype Automatic Cannon,Metropolis,Jita,388750.1,189988.9,198761.3,51.12828,8,151,4039.134,3.001295E+07
250mm Light 'Scout' Artillery I,Metropolis,Jita,789491.9,239640,549851.9,69.6463,16,82,3412.669,4.508785E+07
250mm Light Carbine Howitzer I,Metropolis,Jita,57800,5201.01,52598.99,91.00172,10,101,5005.094,5312498
250mm Light Gallium Cannon,Metropolis,Jita,90000,80700.45,9299.547,10.33283,3,76,402.9803,706765.6
250mm Light Prototype Siege Cannon,Metropolis,Jita,16515.3,239997.9,223482.6,93.11857,1,338,15737.04,7.553712E+07
Dual 180mm 'Scout' Autocannon I,Metropolis,Jita,2791667,820258.1,1971409,70.61762,12,38,1765.441,7.491354E+07
Dual 180mm Carbine Repeating Cannon I,Metropolis,Jita,89920.05,974.95,88945.09,98.91576,5,30,1681.568,2668353
Dual 180mm Gallium Machine Gun,Metropolis,Jita,7000,1820.07,5179.93,73.999,1,18,665.991,93238.74
Dual 180mm Prototype Automatic Cannon,Metropolis,Jita,600000,55865.04,544134.9,90.68916,4,26,1360.337,1.414751E+07
220mm Medium 'Scout' Autocannon I,Metropolis,Jita,960000.2,2199950,1239950,56.36263,5,106,3099.945,1.314346E+08
220mm Medium Carbine Repeating Cannon I,Metropolis,Jita,428207.1,12052.17,416155,97.18544,7,27,1652.152,1.123618E+07
220mm Medium Gallium Machine Gun,Metropolis,Jita,1001.99,49420.63,48418.64,97.97253,1,14,685.8077,677861
220mm Medium Prototype Automatic Cannon,Metropolis,Jita,4786000,294418.4,4491581,93.84834,4,55,2721.602,2.47037E+08
425mm Medium 'Scout' Autocannon I,Metropolis,Jita,343886.1,66476.25,277409.8,80.66911,19,105,5001.484,2.912803E+07
425mm Medium Carbine Repeating Cannon I,Metropolis,Jita,56500,17469.43,39030.57,69.08066,2,52,1865.178,2029590
425mm Medium Gallium Machine Gun,Metropolis,Jita,5000,25018.78,20018.78,80.01501,1,28,1120.21,560525.8
425mm Medium Prototype Automatic Cannon,Metropolis,Jita,119684.2,49552.66,70131.52,58.59715,5,79,2461.08,5540390
650mm Medium 'Scout' Artillery I,Metropolis,Jita,396484.7,70820.95,325663.8,82.13778,18,91,4435.44,2.96354E+07
650mm Medium Carbine Howitzer I,Metropolis,Jita,106411.1,30863.54,75547.55,70.99594,1,80,2839.838,6043805
650mm Medium Gallium Cannon,Metropolis,Jita,118744,19658.63,99085.37,83.44453,4,29,1335.112,2873476
650mm Medium Prototype Siege Cannon,Metropolis,Jita,599350,36002.57,563347.4,93.99306,2,92,4417.674,5.182796E+07
Dual 425mm 'Scout' Autocannon I,Metropolis,Jita,16311,286107.3,269796.3,94.299,1,94,4432.053,2.536085E+07
Dual 425mm Carbine Repeating Cannon I,Metropolis,Jita,137243,58622.71,78620.29,57.28547,4,26,859.282,2044128
Dual 425mm Gallium Machine Gun,Metropolis,Jita,60000,32082.75,27917.25,46.52875,1,23,558.345,642096.8
Dual 425mm Prototype Automatic Cannon,Metropolis,Jita,98923.8,55600.12,43323.68,43.795,6,28,744.515,1213063
Dual 650mm 'Scout' Repeating Cannon I,Metropolis,Jita,1416667,186043.4,1230623,86.86752,3,41,1911.085,5.045555E+07
Dual 650mm Carbine Repeating Cannon I,Metropolis,Jita,100,96167.06,96067.06,99.89601,1,31,1598.336,2978079
Dual 650mm Gallium Repeating Cannon,Metropolis,Jita,1000,86441.18,85441.18,98.84315,1,26,1284.961,2221471
Dual 650mm Prototype Automatic Cannon,Metropolis,Jita,1235.27,140066.9,138831.6,99.11809,2,23,1189.417,3193128
800mm Heavy 'Scout' Repeating Cannon I,Metropolis,Jita,889000.6,616998.9,272001.7,30.59634,6,176,2784.267,4.78723E+07
800mm Heavy Carbine Repeating Cannon I,Metropolis,Jita,172750,176490.8,3740.75,2.119516,4,76,84.78064,284297
800mm Heavy Gallium Repeating Cannon,Metropolis,Jita,150000,175835.2,25835.23,14.69287,1,49,367.3216,1265927
800mm Heavy Prototype Automatic Cannon,Metropolis,Jita,160000,188986.5,28986.48,15.33786,1,38,291.4194,1101486
1200mm Heavy 'Scout' Artillery I,Metropolis,Jita,735664.9,286283,449381.8,61.08513,9,46,1649.298,2.067156E+07
1200mm Heavy Carbine Howitzer I,Metropolis,Jita,100000,255060.3,155060.3,60.79359,1,34,1033.491,5272052
1200mm Heavy Gallium Cannon,Metropolis,Jita,116005,264858.7,148853.7,56.20117,1,22,618.2129,3274781
1200mm Heavy Prototype Siege Cannon,Metropolis,Jita,120000.2,270000.1,149999.9,55.5555,1,23,666.666,3449997
280mm 'Scout' Artillery I,Metropolis,Jita,702503,1010636,308133.1,30.48902,4,144,2256.188,4.437116E+07
280mm Carbine Howitzer I,Metropolis,Jita,149222.3,490000,340777.7,69.54647,9,232,8345.576,7.906042E+07
280mm Gallium Cannon,Metropolis,Jita,133576.9,351463.2,217886.3,61.99407,8,55,1921.816,1.198375E+07
280mm Prototype Siege Cannon,Metropolis,Jita,655618.1,643651.2,11966.94,1.825291,3,65,62.05989,777850.9
720mm 'Scout' Artillery I,Metropolis,Jita,2391048,1939996,451052,18.8642,13,319,3131.457,1.438856E+08
720mm Carbine Howitzer I,Metropolis,Jita,110.05,40013.53,39903.48,99.72497,1,38,1894.774,1516332
720mm Gallium Cannon,Metropolis,Jita,10000,166873.7,156873.7,94.00744,4,37,1880.149,5804326
720mm Prototype Siege Cannon,Metropolis,Jita,50001.06,102052,52050.9,51.00431,6,67,1836.155,3487411
1400mm 'Scout' Artillery I,Metropolis,Jita,1940388,2444000,503612.3,20.60607,15,449,4780.607,2.261219E+08
1400mm Carbine Howitzer I,Metropolis,Jita,150000.2,309875,159874.8,51.59331,1,130,3353.565,2.078372E+07
1400mm Gallium Cannon,Metropolis,Jita,200000.2,301010.1,101009.9,33.55698,4,169,2885.9,1.707067E+07
1400mm Prototype Siege Cannon,Metropolis,Jita,302003,1105994,803990.5,72.69396,1,821,29877.22,6.600762E+08
Initiated Enduring Multispectral ECM,Metropolis,Jita,114295.3,3012.14,111283.1,97.36459,7,234,11683.75,2.604025E+07
Upgraded Explosive Deflection Amplifier I,Metropolis,Jita,10619.15,835,9784.15,92.13685,4,395,18335.23,3864740
Supplemental EM Ward Amplifier,Metropolis,Jita,6E+07,4.973988E+07,1.026012E+07,17.1002,1,5,51.3006,5.13006E+07
Supplemental Thermal Dissipation Amplifier,Metropolis,Jita,1.9E+07,1.115101E+07,7848989,41.31047,1,2,41.31047,1.569798E+07
Upgraded Thermal Dissipation Amplifier I,Metropolis,Jita,88334.68,2005.05,86329.63,97.73017,9,246,12411.73,2.123709E+07
Supplemental Kinetic Deflection Amplifier,Metropolis,Jita,4.5E+07,6675380,3.832462E+07,85.16582,1,4,170.3316,1.532985E+08
Supplemental Explosive Deflection Amplifier,Metropolis,Jita,1000000,500002.6,499997.4,49.99974,1,2,49.99974,999994.9
Upgraded EM Ward Amplifier I,Metropolis,Jita,115132.3,99988.99,15143.33,13.15298,9,791,5261.191,1.197837E+07
Upgraded Kinetic Deflection Amplifier I,Metropolis,Jita,34052.75,617,33435.75,98.1881,8,305,15317.34,1.01979E+07
Limited Kinetic Deflection Field I,Metropolis,Jita,4233.11,3820.06,413.0498,9.757597,9,578,2858.976,238742.8
Limited 'Anointed' EM Ward Field,Metropolis,Jita,12704.93,8166.12,4538.81,35.72479,19,907,16540.58,4116700
Limited Adaptive Invulnerability Field I,Metropolis,Jita,265906.7,182024.4,83882.28,31.54576,25,1380,22145.12,1.157576E+08
Limited Explosive Deflection Field I,Metropolis,Jita,15252.81,12017.21,3235.6,21.21314,11,727,7827.648,2352281
Limited Thermal Dissipation Field I,Metropolis,Jita,13672.54,4004.16,9668.38,70.71385,10,494,17819.89,4776180
Large Rudimentary Concussion Bomb I,Metropolis,Jita,120001,195101.3,75100.25,38.49296,10,1812,35067.09,1.360816E+08
Small Rudimentary Concussion Bomb I,Metropolis,Jita,1149.7,2000.91,851.2101,42.54115,1,469,9997.169,399217.5
Large 'Vehemence' Shockwave Charge,Metropolis,Jita,904920.4,220000,684920.4,75.68847,4,1344,51014.03,9.205331E+08
Small 'Vehemence' Shockwave Charge,Metropolis,Jita,1000,61007.61,60007.61,98.36086,1,213,10524.61,1.278162E+07
Medium Rudimentary Concussion Bomb I,Metropolis,Jita,120000,199000.1,79000.09,39.69852,10,553,11155.28,4.368705E+07
Medium 'Vehemence' Shockwave Charge,Metropolis,Jita,195666.7,210000.2,14333.44,6.825441,3,146,505.0827,2092682
Small 'Notos' Explosive Charge I,Metropolis,Jita,50000,2226.47,47773.53,95.54707,1,204,9745.801,9745800
Medium 'Notos' Explosive Charge I,Metropolis,Jita,170000,178001,8000.953,4.494892,3,354,800.0908,2832338
Large 'Notos' Explosive Charge I,Metropolis,Jita,185307.7,195007.4,9699.734,4.974033,13,1217,3059.03,1.180458E+07
Small YF-12a Smartbomb,Metropolis,Jita,1001,3127,2126,67.98849,2,354,12101.95,752604
Medium YF-12a Smartbomb,Metropolis,Jita,168000.1,199006.2,31006.13,15.58048,8,345,2742.165,1.069711E+07
Large YF-12a Smartbomb,Metropolis,Jita,157500,198011,40511.02,20.45897,14,1028,10659.12,4.164532E+07
Carbon,Metropolis,Jita,100.01,333.05,233.04,69.97147,265,17463,620227.1,4069577
Silicon,Metropolis,Jita,899.99,899.87,0.1199951,0.01333294,72017,771069,5620.407,92524.52
Rocket Fuel,Metropolis,Jita,9998,11564.26,1566.26,13.54397,4744,143856,1006317,2.253159E+08
Coolant,Metropolis,Jita,13500.01,12900,600.0098,4.444514,9622,830509,1866985,4.983135E+08
Guidance Systems,Metropolis,Jita,82050.01,122101,40050.99,32.80153,5,171468,2812272,6.867464E+09
Consumer Electronics,Metropolis,Jita,9200.06,13429.52,4229.46,31.49376,2005,226041,3591013,9.560314E+08
Superconductors,Metropolis,Jita,9201.12,14200,4998.88,35.20338,3162,308088,5478526,1.540095E+09
Transmitter,Metropolis,Jita,15999,16892.89,893.8906,5.29152,12405,393449,1073792,3.517004E+08
Miniature Electronics,Metropolis,Jita,13027.3,15120,2092.7,13.84061,8567,575341,4040821,1.204016E+09
Small Arms,Metropolis,Jita,151.64,1121.54,969.9,86.4793,21,933,41250.63,904916.8
Planetary Vehicles,Metropolis,Jita,120000,120556,556.0078,0.4612029,575,2344,672.8951,1303282
Robotics,Metropolis,Jita,104000,100499.8,3500.203,3.36558,1959,622207,1050340,2.177851E+09
Spirits,Metropolis,Jita,439.91,495.6,55.69,11.23689,1073048,545219,9092135,5.975804E+07
Tobacco,Metropolis,Jita,44.4,56.39,11.99,21.26263,239715,594071,8864243,7122910
Ocular Filter - Basic,Metropolis,Jita,9946667,8742863,1203804,12.10259,6,325,1996.927,3.912363E+08
Memory Augmentation - Basic,Metropolis,Jita,1.1284E+07,8599948,2684052,23.78635,5,343,4138.825,9.206298E+08
Neural Boost - Basic,Metropolis,Jita,9699999,8996997,703002,7.247444,6,548,2007.542,3.852451E+08
Cybernetic Subprocessor - Basic,Metropolis,Jita,1.0849E+07,8746812,2102187,19.37678,7,496,4863.573,1.042685E+09
Magnetic Field Stabilizer I,Metropolis,Jita,35165.39,49744,14578.61,29.30727,7,2681,39388.97,3.908525E+07
Standard Crash Booster,Metropolis,Jita,3299999,3299821,178.25,0.005401517,7,172,0.480735,30659
Standard Blue Pill Booster,Metropolis,Jita,3956054,2649995,1306060,33.01419,8,643,10729.61,8.397963E+08
Social Adaptation Chip - Basic,Metropolis,Jita,9787417,8740998,1046419,10.69147,4,325,1753.402,3.400862E+08
Eifyr and Co. 'Gunslinger' Motion Prediction MR-703,Metropolis,Jita,1.85E+07,1.94101E+07,910104,4.688816,1,48,112.5316,4.368499E+07
Civilian Shield Booster,Metropolis,Jita,338.65,263.98,74.66998,22.04931,44,40,926.071,3285.479
Improved Crash Booster,Metropolis,Jita,370000,7263626,6893626,94.90613,1,28,1328.686,1.930215E+08
Strong Crash Booster,Metropolis,Jita,4000000,2.333332E+07,1.933332E+07,82.85713,1,15,662.8571,2.899997E+08
Improved Blue Pill Booster,Metropolis,Jita,7399999,6887912,512087,6.920095,4,167,588.2081,8.551853E+07
Strong Blue Pill Booster,Metropolis,Jita,2.899999E+07,2.317397E+07,5826024,20.08974,4,97,1004.487,5.651244E+08
Standard Sooth Sayer Booster,Metropolis,Jita,1999000,797117,1201883,60.12421,2,34,1082.236,4.086402E+07
Improved Sooth Sayer Booster,Metropolis,Jita,39000,1550200,1511200,97.4842,1,2,97.4842,3022400
Strong Sooth Sayer Booster,Metropolis,Jita,3E+07,1.702475E+07,1.297525E+07,43.25083,15,2,346.0067,1.946288E+08
'Basic' Magnetic Field Stabilizer,Metropolis,Jita,2.6E+07,2998000,2.3002E+07,88.46923,1,5,265.4077,1.1501E+08
Magnetic Field Stabilizer II,Metropolis,Jita,1203739,1016643,187096.2,15.54292,29,3474,27215.65,6.499722E+08
Zainou 'Deadeye' Sharpshooter ST-903,Metropolis,Jita,22000,899999.9,877999.9,97.55556,1,3,195.1111,2634000
Memory Augmentation - Standard,Metropolis,Jita,2.042846E+07,1.954598E+07,882482,4.319865,13,307,691.1785,2.70922E+08
Memory Augmentation - Improved,Metropolis,Jita,1.160001E+08,9.8003E+07,1.799712E+07,15.51474,2,171,1334.268,3.077508E+09
Neural Boost - Standard,Metropolis,Jita,2.001666E+07,1.800045E+07,2016216,10.07269,15,453,2357.009,9.133459E+08
Neural Boost - Improved,Metropolis,Jita,1.139882E+08,1.05261E+08,8727184,7.656216,2,59,229.6865,5.149039E+08
Ocular Filter - Standard,Metropolis,Jita,2.084127E+07,1.800046E+07,2840802,13.63066,9,630,4348.18,1.789705E+09
Ocular Filter - Improved,Metropolis,Jita,9.512818E+07,1.059731E+08,1.08449E+07,10.23364,1,87,450.2802,9.435066E+08
Cybernetic Subprocessor - Standard,Metropolis,Jita,2.26875E+07,1.948973E+07,3197770,14.09485,8,294,2128.323,9.401444E+08
Cybernetic Subprocessor - Improved,Metropolis,Jita,9.7E+07,1.05E+08,8000000,7.619048,1,133,510.4762,1.064E+09
Social Adaptation Chip - Standard,Metropolis,Jita,2.103763E+07,1.9E+07,2037628,9.685637,4,245,1201.019,4.992188E+08
Social Adaptation Chip - Improved,Metropolis,Jita,1.129954E+08,1.040667E+08,8928680,7.901807,1,52,205.447,4.642914E+08
Zainou 'Gnome' Shield Management SM-703,Metropolis,Jita,2.65E+07,1.700001E+07,9499994,35.84903,1,164,2939.621,1.557999E+09
Zainou 'Gypsy' Signature Analysis SA-703,Metropolis,Jita,7.5E+07,1.998389E+07,5.501611E+07,73.35481,1,4,146.7096,2.200644E+08
Mining Drone I,Metropolis,Jita,5456.52,3799.8,1656.72,30.36221,15,6279,95549.87,1.040255E+07
Mining Drone II,Metropolis,Jita,1051000,849424,201575.9,19.17944,15,1358,13157.09,2.7374E+08
Rocket Launcher I,Metropolis,Jita,4962.43,6303.17,1340.74,21.27088,6,113,1254.982,151503.6
Rocket Launcher II,Metropolis,Jita,592999.6,395993.4,197006.2,33.22197,10,1472,24617.48,2.899931E+08
125mm Railgun I,Metropolis,Jita,54798.79,9490,45308.79,82.6821,5,129,5539.701,5844834
125mm Railgun II,Metropolis,Jita,1099920,569991.6,529928.3,48.17881,8,191,4769.702,1.012163E+08
125mm 'Scout' Accelerator Cannon,Metropolis,Jita,15766.44,3002,12764.44,80.95956,3,138,5667.169,1761493
125mm Carbide Railgun I,Metropolis,Jita,24999.99,2801.2,22198.79,88.7952,1,399,17759.04,8857318
125mm Compressed Coil Gun I,Metropolis,Jita,10000.08,1603.28,8396.8,83.96732,1,259,10915.75,2174771
125mm Prototype Gauss Gun,Metropolis,Jita,259666.4,36089.18,223577.2,86.10172,3,332,14378.99,7.422762E+07
Medium Shield Booster I,Metropolis,Jita,40300,56993.99,16693.99,29.29079,11,116,1845.32,1936503
Large Shield Booster I,Metropolis,Jita,229973,100000,129973,56.51662,1,135,3843.13,1.754635E+07
X-Large Shield Booster I,Metropolis,Jita,2493600,284706.7,2208893,88.5825,1,17,797.2426,3.755118E+07
X-Large Shield Booster II,Metropolis,Jita,867328.7,3087729,2220400,71.91046,3,33,1294.388,7.327319E+07
Medium Shield Booster II,Metropolis,Jita,1219900,714198,505702.1,41.45439,10,269,5762.16,1.360339E+08
Large Shield Booster II,Metropolis,Jita,1743323,1193899,549423.9,31.5159,3,109,1764.89,5.98872E+07
Medium Neutron Saturation Injector I,Metropolis,Jita,4700,2654.17,2045.83,43.5283,7,240,5353.981,490999.2
Medium Clarity Ward Booster I,Metropolis,Jita,22998.87,5002.17,17996.7,78.25037,8,131,5399.275,2357568
Medium Converse Deflection Catalyzer,Metropolis,Jita,3000.02,5011.91,2011.89,40.14218,2,250,5057.915,502972.5
Medium C5-L Emergency Shield Overload I,Metropolis,Jita,226667.1,7001.38,219665.8,96.91116,9,377,18703.86,8.281399E+07
Large Neutron Saturation Injector I,Metropolis,Jita,200.01,23019.14,22819.13,99.13112,1,187,9318.325,4267178
Large Clarity Ward Booster I,Metropolis,Jita,18500.14,22007.3,3507.16,15.93635,2,193,1545.826,676881.9
Large Converse Deflection Catalyzer,Metropolis,Jita,9999.99,19007.89,9007.9,47.39032,1,182,4312.519,1639438
Large C5-L Emergency Shield Overload I,Metropolis,Jita,565566.6,19023.12,546543.5,96.63645,5,235,11596.37,1.284377E+08
X-Large Neutron Saturation Injector I,Metropolis,Jita,190000,43018.03,146982,77.35893,2,207,8045.329,3.042527E+07
X-Large Clarity Ward Booster I,Metropolis,Jita,10000,49998.92,39998.92,79.99957,1,552,22079.88,2.20794E+07
X-Large Converse Deflection Catalyzer,Metropolis,Jita,100,30003,29903,99.6667,2,193,9667.67,5771279
X-Large C5-L Emergency Shield Overload I,Metropolis,Jita,1,45794.03,45793.03,99.99782,1,223,11199.76,1.021185E+07
Warp Core Stabilizer I,Metropolis,Jita,50510.92,15996.3,34514.62,68.33101,93,1187,43731.84,4.096886E+07
Small Railgun Specialization,Metropolis,Jita,4999000,1014276,3984724,79.71041,3,26,1115.946,1.036028E+08
Small Beam Laser Specialization,Metropolis,Jita,1300000,952536.8,347463.2,26.72794,1,20,267.2794,6949264
Small Autocannon Specialization,Metropolis,Jita,789700,821972.3,32272.31,3.926204,1,1552,3046.735,5.008663E+07
Vortex Compact Magnetic Field Stabilizer,Metropolis,Jita,337683.1,799997.8,462314.7,57.78949,4,587,17047.9,2.713787E+08
Gallente Shuttle,Metropolis,Jita,24561.54,20450,4111.539,16.73975,13,132,1205.262,542723.1
Minmatar Shuttle,Metropolis,Jita,19406.58,23700,4293.42,18.1157,55,179,2119.536,768522.2
Amarr Shuttle,Metropolis,Jita,119350,16550,102800,86.13322,6,401,17485.04,4.12228E+07
Helios,Metropolis,Jita,2.0002E+07,2.576513E+07,5763126,22.36793,1,60,671.038,3.457876E+08
Keres,Metropolis,Jita,3.423494E+07,2.510501E+07,9129934,26.66846,1,22,293.3531,2.008585E+08
Crow,Metropolis,Jita,1.2E+07,3.100688E+07,1.900688E+07,61.29892,1,58,1777.669,1.102399E+09
Raptor,Metropolis,Jita,1.84E+07,1.439467E+07,4005331,21.7681,1,14,152.3767,5.607463E+07
Cheetah,Metropolis,Jita,3.250089E+07,2.448735E+07,8013544,24.65638,2,40,517.7841,3.205418E+08
Crusader,Metropolis,Jita,1300001,1.53637E+07,1.40637E+07,91.53849,3,7,457.6924,9.844589E+07
Malediction,Metropolis,Jita,3.20834E+07,3.399997E+07,1916568,5.63697,6,359,1025.929,6.880479E+08
Anathema,Metropolis,Jita,3.448788E+07,2.427023E+07,1.021765E+07,29.62678,3,17,296.2678,1.737E+08
Sentinel,Metropolis,Jita,1.975E+07,2.5495E+07,5744998,22.53382,2,7,90.1353,4.021498E+07
Buzzard,Metropolis,Jita,3.962099E+07,2.672276E+07,1.289823E+07,32.55403,1,44,716.1886,5.67522E+08
Kitsune,Metropolis,Jita,2.1E+07,2.408129E+07,3081288,12.79536,3,12,89.56754,3.697546E+07
Claw,Metropolis,Jita,2.299994E+07,1.138518E+07,1.161476E+07,50.49909,3,21,605.9891,2.4391E+08
Stiletto,Metropolis,Jita,3.10728E+07,3.3998E+07,2925200,8.604035,5,164,722.739,4.797328E+08
Taranis,Metropolis,Jita,1.8102E+07,1.427648E+07,3825516,21.13311,1,17,190.198,6.503377E+07
Ares,Metropolis,Jita,2.699984E+07,2.7297E+07,297158,1.088611,3,143,79.46857,4.249359E+07
Advanced Weapon Upgrades,Metropolis,Jita,1000000,901760.3,98239.69,9.823969,1,61,304.543,5992621
Basic Energized EM Membrane,Metropolis,Jita,498995,75000,423995,84.96979,1,1,84.96979,423995
Energized EM Membrane I,Metropolis,Jita,50000,99999.82,49999.82,49.99991,1,2,49.99991,99999.64
Energized EM Membrane II,Metropolis,Jita,919998.4,416648.4,503349.9,54.71205,1,59,1641.361,2.969765E+07
Basic Energized Explosive Membrane,Metropolis,Jita,0.01,35062.51,35062.5,99.99997,1,2,99.99997,70125
Energized Explosive Membrane I,Metropolis,Jita,20.01,405998.2,405978.2,99.99507,22,5,1299.936,8931520
Energized Explosive Membrane II,Metropolis,Jita,510000,589902.8,79902.81,13.54508,4,72,514.7131,5753003
Basic Energized Armor Layering Membrane,Metropolis,Jita,2E+07,220000,1.978E+07,98.9,1,2,98.9,3.956E+07
Energized Armor Layering Membrane I,Metropolis,Jita,208008,58332.49,149675.5,71.95661,1,6,215.8698,898053.1
Energized Armor Layering Membrane II,Metropolis,Jita,578999.9,264995.4,314004.4,54.23221,1,30,813.4832,9420133
