ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Standup M-Set Advanced Medium Ship Manufacturing Material Efficiency I,Metropolis,Jita,"750,000,000.00","800,961,000.00","50,961,020.00",6.36,1.00,1.00,"50,961,020.00"
Catalyst Aliastra SKIN (Permanent),Metropolis,Jita,"60,000,000.00","9,061,000.00","50,939,000.00",84.90,1.00,1.00,"50,939,000.00"
Rorqual,Metropolis,Jita,"1,350,000,000.00","1,400,917,000.00","50,916,990.00",3.63,1.00,1.00,"50,916,990.00"
Women's 'Minima' Heels (matte black),Metropolis,Jita,"10,000,000.00","60,915,000.00","50,915,000.00",83.58,1.00,1.00,"50,915,000.00"
Trigger Unit,Metropolis,Jita,"718,779.60","1,237,498.00","518,718.50",41.92,98.00,"18,951.00","50,834,410.00"
Standup Variable Spectrum ECM I,Metropolis,Jita,"29,887,990.00","17,211,950.00","12,676,040.00",42.41,4.00,30.00,"50,704,180.00"
'Undertaker' Heavy Missile Launcher,Metropolis,Jita,"37,500,000.00","12,157,120.00","25,342,880.00",67.58,2.00,8.00,"50,685,750.00"
Entosis Link I,Metropolis,Jita,"19,125,670.00","10,700,000.00","8,425,671.00",44.05,6.00,335.00,"50,554,020.00"
Gistii B-Type Small Remote Shield Booster,Metropolis,Jita,"14,000,000.00","5,589,008.00","8,410,991.00",60.08,6.00,1.00,"50,465,940.00"
Mastodon,Metropolis,Jita,"276,348,900.00","225,973,300.00","50,375,570.00",18.23,1.00,23.00,"50,375,570.00"
Machariel,Metropolis,Jita,"363,666,700.00","380,418,800.00","16,752,190.00",4.40,3.00,85.00,"50,256,580.00"
Inherent Implants 'Lancer' Medium Energy Turret ME-805,Metropolis,Jita,"120,000,000.00","69,816,660.00","50,183,340.00",41.82,1.00,6.00,"50,183,340.00"
Large Drone Repair Augmentor II,Metropolis,Jita,"125,000,000.00","74,995,000.00","50,005,000.00",40.00,1.00,2.00,"50,005,000.00"
Orca Caldari Industrial Livery SKIN (Permanent),Metropolis,Jita,"250,000,000.00","199,999,000.00","50,001,010.00",20.00,1.00,1.00,"50,001,010.00"
Micro Rudimentary Concussion Bomb I,Metropolis,Jita,1.00,"25,000,000.00","25,000,000.00",100.00,2.00,1.00,"50,000,000.00"
'Excavator' Mining Drone,Metropolis,Jita,"650,000,000.00","640,000,000.00","10,000,000.00",1.54,5.00,226.00,"50,000,000.00"
Talos Spirit SKIN (Permanent),Metropolis,Jita,"35,000,000.00","10,000,000.00","25,000,000.00",71.43,2.00,3.00,"50,000,000.00"
Standup Equite I Blueprint,Metropolis,Jita,"200,000,000.00","250,000,000.00","50,000,000.00",20.00,1.00,1.00,"50,000,000.00"
Standup Gram I Blueprint,Metropolis,Jita,"200,000,000.00","250,000,000.00","50,000,000.00",20.00,1.00,1.00,"50,000,000.00"
Hound Dawn of Liberation SKIN (Permanent),Metropolis,Jita,"20,000,000.00","70,000,000.00","50,000,000.00",71.43,1.00,1.00,"50,000,000.00"
Intensive Reprocessing Array,Metropolis,Jita,"99,999,000.00","50,000,000.00","49,999,000.00",50.00,1.00,3.00,"49,999,000.00"
Pithum B-Type Medium Remote Shield Booster,Metropolis,Jita,"35,000,000.00","25,000,330.00","9,999,668.00",28.57,5.00,18.00,"49,998,340.00"
Inherent Implants 'Squire' Capacitor Management EM-805,Metropolis,Jita,"192,000,000.00","142,125,600.00","49,874,450.00",25.98,1.00,54.00,"49,874,450.00"
720mm 'Jolt' Artillery I,Metropolis,Jita,"24,500,000.00","7,894,998.00","16,605,000.00",67.78,3.00,2.00,"49,815,010.00"
Capital Flex Shield Hardener I,Metropolis,Jita,"67,999,990.00","18,189,890.00","49,810,100.00",73.25,1.00,32.00,"49,810,100.00"
Zainou 'Deadeye' Large Hybrid Turret LH-1005,Metropolis,Jita,"196,000,000.00","146,270,000.00","49,730,050.00",25.37,1.00,2.00,"49,730,050.00"
Structure Storage Bay,Metropolis,Jita,"95,000,000.00","45,297,900.00","49,702,100.00",52.32,1.00,24.00,"49,702,100.00"
Low-grade Asklepian Alpha,Metropolis,Jita,"67,300,000.00","17,603,990.00","49,696,010.00",73.84,1.00,8.00,"49,696,010.00"
Zainou 'Beancounter' Metallurgy MY-705,Metropolis,Jita,"199,000,000.00","149,329,200.00","49,670,800.00",24.96,1.00,59.00,"49,670,800.00"
Large Bay Loading Accelerator II,Metropolis,Jita,"89,550,980.00","39,882,050.00","49,668,930.00",55.46,1.00,2.00,"49,668,930.00"
Centum C-Type Medium Armor Repairer,Metropolis,Jita,"178,000,000.00","128,408,100.00","49,591,890.00",27.86,1.00,40.00,"49,591,890.00"
Zeugma Integrated Analyzer,Metropolis,Jita,"211,799,900.00","162,334,800.00","49,465,070.00",23.35,1.00,24.00,"49,465,070.00"
Capital Sentry Damage Augmentor I Blueprint,Metropolis,Jita,"50,000,000.00","549,999.90","49,450,000.00",98.90,1.00,1.00,"49,450,000.00"
Men's 'Form' T-shirt (dark camo),Metropolis,Jita,"50,000,000.00","600,000.30","49,400,000.00",98.80,1.00,1.00,"49,400,000.00"
Caracal Headhunter SKIN (Permanent),Metropolis,Jita,"5,620,003.00","54,989,000.00","49,369,000.00",89.78,1.00,1.00,"49,369,000.00"
Sentient Omnidirectional Tracking Link,Metropolis,Jita,"42,125,000.00","29,798,000.00","12,327,000.00",29.26,4.00,111.00,"49,308,020.00"
Domination 800mm Repeating Cannon,Metropolis,Jita,"50,000,000.00","37,730,430.00","12,269,570.00",24.54,4.00,24.00,"49,078,290.00"
Ammatar Navy Raid Leader Insignia,Metropolis,Jita,"100,000.00","25,011.00","74,989.00",74.99,654.00,1.00,"49,042,810.00"
Standup Layered Armor Plating II,Metropolis,Jita,"150,000,000.00","100,999,800.00","49,000,200.00",32.67,1.00,2.00,"49,000,200.00"
Capital Remote Repair Augmentor I,Metropolis,Jita,"6,000,000.00","55,000,000.00","49,000,000.00",89.09,1.00,5.00,"49,000,000.00"
Stratios SOE Gold Cell (Archaeology) SKIN (Permanent),Metropolis,Jita,"395,000,000.00","444,000,000.00","49,000,000.00",11.04,1.00,1.00,"49,000,000.00"
Muninn,Metropolis,Jita,"314,885,900.00","265,922,800.00","48,963,100.00",15.55,1.00,169.00,"48,963,100.00"
Large Hydraulic Bay Thrusters II,Metropolis,Jita,"87,999,990.00","39,056,680.00","48,943,320.00",55.62,1.00,21.00,"48,943,320.00"
Shadow Serpentis 50MN Microwarpdrive,Metropolis,Jita,"159,778,700.00","110,859,000.00","48,919,680.00",30.62,1.00,19.00,"48,919,680.00"
Pith B-Type Thermal Dissipation Field,Metropolis,Jita,"12,523,000.00","36,925,040.00","24,402,040.00",66.09,2.00,8.00,"48,804,070.00"
Capital Capacitor Booster II,Metropolis,Jita,"150,000,000.00","101,243,400.00","48,756,560.00",32.50,1.00,125.00,"48,756,560.00"
Celestis Blueprint,Metropolis,Jita,"150,000,000.00","101,259,300.00","48,740,740.00",32.49,1.00,3.00,"48,740,740.00"
Large Ancillary Current Router II,Metropolis,Jita,"131,748,000.00","83,019,870.00","48,728,130.00",36.99,1.00,27.00,"48,728,130.00"
Capital Energy Neutralizer I,Metropolis,Jita,"66,560,000.00","17,890,760.00","48,669,240.00",73.12,1.00,59.00,"48,669,240.00"
'Gallows' Light Missile Launcher,Metropolis,Jita,"29,133,330.00","19,399,990.00","9,733,346.00",33.41,5.00,20.00,"48,666,730.00"
'Marketeer' Tracking Computer,Metropolis,Jita,"89,000,000.00","40,349,990.00","48,650,010.00",54.66,1.00,4.00,"48,650,010.00"
Mid-grade Crystal Beta,Metropolis,Jita,"86,900,000.00","38,324,550.00","48,575,450.00",55.90,1.00,75.00,"48,575,450.00"
Pith A-Type X-Large Shield Booster,Metropolis,Jita,"133,000,000.00","84,523,980.00","48,476,020.00",36.45,1.00,15.00,"48,476,020.00"
Standup Reactor Control Unit II,Metropolis,Jita,"80,000,000.00","31,601,000.00","48,399,000.00",60.50,1.00,1.00,"48,399,000.00"
Imperial Navy 200mm Steel Plates,Metropolis,Jita,"38,777,780.00","14,615,000.00","24,162,780.00",62.31,2.00,17.00,"48,325,550.00"
Azure Cytoserocin,Metropolis,Jita,"30,000.00","98,999.90","68,999.90",69.70,700.00,"1,676.00","48,299,930.00"
Large Hyperspatial Velocity Optimizer II,Metropolis,Jita,"64,023,000.00","47,968,790.00","16,054,200.00",25.08,3.00,42.00,"48,162,610.00"
Structure Repair Facility,Metropolis,Jita,"95,000,000.00","46,886,980.00","48,113,020.00",50.65,1.00,7.00,"48,113,020.00"
Standup Weapon Disruptor II,Metropolis,Jita,"190,000,000.00","141,888,000.00","48,112,000.00",25.32,1.00,2.00,"48,112,000.00"
Avatar Deathglow Hunters SKIN (Permanent),Metropolis,Jita,"25,600,000.00","73,659,510.00","48,059,510.00",65.25,1.00,9.00,"48,059,510.00"
Capital C-5L Compact Shield Booster,Metropolis,Jita,"80,000,000.00","128,004,500.00","48,004,510.00",37.50,1.00,4.00,"48,004,510.00"
Intact Hull Section,Metropolis,Jita,1.00,"48,000,020.00","48,000,020.00",100.00,1.00,3.00,"48,000,020.00"
Hyperion Glacial Drift SKIN (Permanent),Metropolis,Jita,"50,000,000.00","2,000,116.00","47,999,880.00",96.00,1.00,1.00,"47,999,880.00"
Imperial Navy Raid Leader Insignia,Metropolis,Jita,"10,000.00","48,000,000.00","47,990,000.00",99.98,1.00,1.00,"47,990,000.00"
Siren II,Metropolis,Jita,"16,000,000.00","20,798,860.00","4,798,864.00",23.07,10.00,137.00,"47,988,640.00"
Standup Gungnir I,Metropolis,Jita,"25,874,790.00","16,286,980.00","9,587,806.00",37.05,5.00,10.00,"47,939,030.00"
Nestor,Metropolis,Jita,"415,444,900.00","391,513,400.00","23,931,520.00",5.76,2.00,65.00,"47,863,040.00"
Occator Spirit SKIN (Permanent),Metropolis,Jita,"55,000,000.00","7,399,999.00","47,600,000.00",86.55,1.00,4.00,"47,600,000.00"
Rare Moon Ore Processing,Metropolis,Jita,"2,500,000.00","26,255,490.00","23,755,490.00",90.48,2.00,12.00,"47,510,980.00"
Inherent Implants 'Noble' Remote Armor Repair Systems RA-705,Metropolis,Jita,"191,000,000.00","143,495,000.00","47,505,010.00",24.87,1.00,4.00,"47,505,010.00"
Tempest Capsuleer Day XV SKIN (Permanent),Metropolis,Jita,"59,500,000.00","12,000,000.00","47,500,000.00",79.83,1.00,1.00,"47,500,000.00"
Exequror Blueprint,Metropolis,Jita,"150,000,000.00","102,593,400.00","47,406,640.00",31.60,1.00,5.00,"47,406,640.00"
Cruor,Metropolis,Jita,"89,700,000.00","42,371,060.00","47,328,940.00",52.76,1.00,77.00,"47,328,940.00"
Thanatos Hunter's Quiver SKIN (Permanent),Metropolis,Jita,"225,000.00","16,000,100.00","15,775,100.00",98.59,3.00,6.00,"47,325,300.00"
Zainou 'Snapshot' Torpedoes TD-605,Metropolis,Jita,"184,500,000.00","137,300,000.00","47,200,000.00",25.58,1.00,1.00,"47,200,000.00"
Domination Fusion L,Metropolis,Jita,"15,000.00","7,561.06","7,438.94",49.59,"6,344.00","12,517.00","47,192,640.00"
Supratidal Veles Entropic Disintegrator,Metropolis,Jita,"53,222,220.00","6,052,441.00","47,169,780.00",88.63,1.00,44.00,"47,169,780.00"
Capital Pulse Laser Specialization,Metropolis,Jita,"42,000,000.00","89,100,410.00","47,100,410.00",52.86,1.00,4.00,"47,100,410.00"
Pithum B-Type EM Ward Amplifier,Metropolis,Jita,"3,501,060.00","50,570,150.00","47,069,090.00",93.08,1.00,12.00,"47,069,090.00"
Oxygen Isotopes,Metropolis,Jita,"1,180.89",818.91,361.98,30.65,"130,000.00","161,042,110.00","47,057,400.00"
Small Core Defense Field Extender II,Metropolis,Jita,"15,999,000.00","10,770,770.00","5,228,231.00",32.68,9.00,"1,592.00","47,054,080.00"
Rich Plagioclase,Metropolis,Jita,54.02,65.01,10.99,16.91,"4,280,311.00","9,511,274.00","47,040,620.00"
Aeon Purity of the Throne SKIN (Permanent),Metropolis,Jita,"65,000,000.00","17,994,510.00","47,005,500.00",72.32,1.00,2.00,"47,005,500.00"
Structure Electromagnetic Sensor,Metropolis,Jita,"95,000,000.00","142,000,000.00","47,000,000.00",33.10,1.00,1.00,"47,000,000.00"
Atron Serpentis SKIN (Permanent),Metropolis,Jita,"30,000,000.00","77,000,000.00","47,000,000.00",61.04,1.00,1.00,"47,000,000.00"
Pacifier SARO 'Black Troop' SKIN (Permanent),Metropolis,Jita,"280,000,000.00","327,000,000.00","47,000,000.00",14.37,1.00,3.00,"47,000,000.00"
Eifyr and Co. 'Alchemist' Gas Harvesting GH-805,Metropolis,Jita,"152,500,000.00","175,999,000.00","23,499,010.00",13.35,2.00,1.00,"46,998,020.00"
Inherent Implants 'Highwall' Mining MX-1005,Metropolis,Jita,"174,624,500.00","151,160,400.00","23,464,060.00",13.44,2.00,38.00,"46,928,130.00"
Sleipnir Valklear Glory SKIN (Permanent),Metropolis,Jita,"329,101,100.00","376,000,000.00","46,898,910.00",12.47,1.00,1.00,"46,898,910.00"
Syndicate 800mm Steel Plates,Metropolis,Jita,"192,650,000.00","145,850,000.00","46,800,000.00",24.29,1.00,2.00,"46,800,000.00"
'Augmented' Wasp,Metropolis,Jita,"68,990,000.00","45,605,880.00","23,384,120.00",33.89,2.00,19.00,"46,768,240.00"
ECM Jammer Burst Projector,Metropolis,Jita,"500,000.00","47,200,000.00","46,700,000.00",98.94,1.00,1.00,"46,700,000.00"
Federation Navy Ogre,Metropolis,Jita,"2,939,788.00","2,274,836.00","664,952.30",22.62,70.00,"1,311.00","46,546,660.00"
Capital Drone Bay,Metropolis,Jita,"1,000,000.00","3,579,000.00","2,579,000.00",72.06,18.00,5.00,"46,422,000.00"
Limited Hyperspatial Accelerator,Metropolis,Jita,"31,686,000.00","16,226,270.00","15,459,730.00",48.79,3.00,35.00,"46,379,180.00"
Capital Flex Shield Hardener II,Metropolis,Jita,"7,400,000.00","53,666,090.00","46,266,090.00",86.21,1.00,3.00,"46,266,090.00"
Large Polycarbon Engine Housing II,Metropolis,Jita,"80,000,000.00","33,769,350.00","46,230,650.00",57.79,1.00,16.00,"46,230,650.00"
Low-grade Centurion Delta,Metropolis,Jita,"65,000,000.00","18,889,000.00","46,111,000.00",70.94,1.00,1.00,"46,111,000.00"
Dread Guristas Nova Heavy Assault Missile,Metropolis,Jita,"180,000.00","133,896.00","46,103.98",25.61,"1,000.00","4,185.00","46,103,980.00"
Domination Dual 425mm Autocannon,Metropolis,Jita,"50,000,000.00","3,957,463.00","46,042,540.00",92.09,1.00,5.00,"46,042,540.00"
Odin Synthetic Eye (left/gold),Metropolis,Jita,"352,000,000.00","398,000,000.00","46,000,000.00",11.56,1.00,1.00,"46,000,000.00"
Capital Trimark Armor Pump I Blueprint,Metropolis,Jita,"100,000,000.00","54,000,000.00","46,000,000.00",46.00,1.00,3.00,"46,000,000.00"
Shadow Serpentis 500MN Microwarpdrive,Metropolis,Jita,"110,000,000.00","64,099,650.00","45,900,350.00",41.73,1.00,18.00,"45,900,350.00"
Corelum B-Type 50MN Microwarpdrive,Metropolis,Jita,"230,000,000.00","184,167,300.00","45,832,670.00",19.93,1.00,12.00,"45,832,670.00"
Medium Drone Mining Augmentor II,Metropolis,Jita,"45,112,000.00","22,261,000.00","22,851,000.00",50.65,2.00,150.00,"45,702,000.00"
Medium Warhead Rigor Catalyst II,Metropolis,Jita,"32,599,930.00","9,755,891.00","22,844,040.00",70.07,2.00,38.00,"45,688,090.00"
Pith B-Type Kinetic Deflection Field,Metropolis,Jita,"55,000,000.00","9,400,001.00","45,600,000.00",82.91,1.00,2.00,"45,600,000.00"
Republic Fleet Warp Disruptor,Metropolis,Jita,"180,000,000.00","134,400,000.00","45,599,970.00",25.33,1.00,85.00,"45,599,970.00"
Centii A-Type Small Remote Armor Repairer,Metropolis,Jita,"20,000,000.00","8,600,808.00","11,399,190.00",57.00,4.00,43.00,"45,596,770.00"
Dread Guristas Ballistic Control System,Metropolis,Jita,"64,000,000.00","109,572,700.00","45,572,660.00",41.59,1.00,37.00,"45,572,660.00"
Structure Docking Bay,Metropolis,Jita,"95,000,000.00","49,497,970.00","45,502,030.00",47.90,1.00,6.00,"45,502,030.00"
Standup Dromi I,Metropolis,Jita,"19,965,450.00","8,590,000.00","11,375,450.00",56.98,4.00,15.00,"45,501,790.00"
Avatar Glacial Drift SKIN (Permanent),Metropolis,Jita,"39,000,000.00","84,500,000.00","45,500,000.00",53.85,1.00,2.00,"45,500,000.00"
Core C-Type Large Armor Repairer,Metropolis,Jita,"99,000,000.00","53,536,000.00","45,464,000.00",45.92,1.00,10.00,"45,464,000.00"
Cerberus,Metropolis,Jita,"277,333,300.00","262,199,500.00","15,133,870.00",5.46,3.00,74.00,"45,401,620.00"
Heavy 'Brave' Capacitor Booster,Metropolis,Jita,"87,500,000.00","42,410,400.00","45,089,600.00",51.53,1.00,12.00,"45,089,600.00"
Corpus X-Type Armor EM Hardener,Metropolis,Jita,"76,000,000.00","53,477,600.00","22,522,400.00",29.63,2.00,38.00,"45,044,790.00"
Phoenix Wiyrkomi SKIN (Permanent),Metropolis,Jita,"89,000,000.00","43,999,990.00","45,000,010.00",50.56,1.00,1.00,"45,000,010.00"
Cyclone Blueprint,Metropolis,Jita,"525,000,000.00","570,000,000.00","45,000,000.00",7.89,1.00,1.00,"45,000,000.00"
Standup Biochemical Reactor I,Metropolis,Jita,"185,000,000.00","140,000,000.00","45,000,000.00",24.32,1.00,1.00,"45,000,000.00"
Nidhoggur Justice SKIN (Permanent),Metropolis,Jita,"30,000,000.00","74,999,940.00","44,999,940.00",60.00,1.00,1.00,"44,999,940.00"
Maelstrom Krusual SKIN (Permanent),Metropolis,Jita,"34,999.95","45,000,000.00","44,965,000.00",99.92,1.00,1.00,"44,965,000.00"
Loki Defensive - Covert Reconfiguration,Metropolis,Jita,"52,009,000.00","37,039,950.00","14,969,050.00",28.78,3.00,148.00,"44,907,140.00"
Women's 'Eternity' Suit (Black/Red),Metropolis,Jita,"250,000,000.00","294,900,000.00","44,900,000.00",15.23,1.00,1.00,"44,900,000.00"
Capital Algid Hybrid Administrations Unit I Blueprint,Metropolis,Jita,"50,000,000.00","5,102,200.00","44,897,800.00",89.80,1.00,1.00,"44,897,800.00"
Polarized Mega Pulse Laser,Metropolis,Jita,"12,500,000.00","6,926,356.00","5,573,645.00",44.59,8.00,38.00,"44,589,160.00"
Guardian Lead Charge L,Metropolis,Jita,"9,999.98","1,085.87","8,914.11",89.14,"5,000.00","6,600.00","44,570,550.00"
Domination X-Large Shield Booster,Metropolis,Jita,"50,289.00","44,580,060.00","44,529,770.00",99.89,1.00,5.00,"44,529,770.00"
Arbitrator Luminaire Zenith SKIN (Permanent),Metropolis,Jita,"50,000,000.00","5,500,100.00","44,499,900.00",89.00,1.00,2.00,"44,499,900.00"
Equipment Assembly Array,Metropolis,Jita,"100,001.00","44,500,700.00","44,400,700.00",99.78,1.00,4.00,"44,400,700.00"
Oracle Capsuleer Day XV SKIN (Permanent),Metropolis,Jita,"22,500,000.00","37,299,980.00","14,799,980.00",39.68,3.00,3.00,"44,399,950.00"
Unstable Small Energy Nosferatu Mutaplasmid,Metropolis,Jita,"31,898,700.00","9,753,466.00","22,145,230.00",69.42,2.00,28.00,"44,290,470.00"
Medium Low Friction Nozzle Joints II,Metropolis,Jita,"14,542,800.00","8,239,991.00","6,302,808.00",43.34,7.00,217.00,"44,119,660.00"
Women's 'Mystrioso' Boots (white/black),Metropolis,Jita,"95,000,000.00","51,000,000.00","44,000,000.00",46.32,1.00,1.00,"44,000,000.00"
Ammatar Navy Heavy Capacitor Booster,Metropolis,Jita,"79,000,000.00","35,000,000.00","44,000,000.00",55.70,1.00,1.00,"44,000,000.00"
Structure Factory,Metropolis,Jita,"100,000,000.00","56,000,000.00","44,000,000.00",44.00,1.00,6.00,"44,000,000.00"
Men's Empyrean Dragons Jacket,Metropolis,Jita,"150,000,000.00","194,000,000.00","44,000,000.00",22.68,1.00,1.00,"44,000,000.00"
Women's 'Vise' Cybernetic Arm (black ringed right),Metropolis,Jita,"76,000,000.00","32,001,630.00","43,998,380.00",57.89,1.00,1.00,"43,998,380.00"
Stabber Fleet Issue Dawn of Liberation SKIN (Permanent),Metropolis,Jita,"60,000,000.00","16,003,000.00","43,997,000.00",73.33,1.00,2.00,"43,997,000.00"
Prowler,Metropolis,Jita,"174,222,100.00","152,236,200.00","21,985,900.00",12.62,2.00,25.00,"43,971,810.00"
Harvester Mining Drone,Metropolis,Jita,"450,000,000.00","471,927,000.00","21,926,980.00",4.65,2.00,14.00,"43,853,950.00"
Caldari Navy Uranium Charge S,Metropolis,Jita,798.81,361.01,437.80,54.81,"100,000.00","301,854.00","43,780,000.00"
Eifyr and Co. 'Rogue' Warp Drive Speed WS-613,Metropolis,Jita,"142,000,000.00","98,331,620.00","43,668,380.00",30.75,1.00,9.00,"43,668,380.00"
Dark Blood Cap Recharger,Metropolis,Jita,"42,600,000.00","20,964,290.00","21,635,710.00",50.79,2.00,75.00,"43,271,420.00"
Unstable Magnetic Field Stabilizer Mutaplasmid,Metropolis,Jita,"52,500,000.00","30,888,760.00","21,611,240.00",41.16,2.00,65.00,"43,222,480.00"
Prophecy,Metropolis,Jita,"34,067,440.00","38,868,440.00","4,800,992.00",12.35,9.00,21.00,"43,208,930.00"
Burst Jammer II,Metropolis,Jita,"2,600,000.00","2,000,001.00","599,999.10",23.08,72.00,487.00,"43,199,940.00"
Capital Industrial Ships,Metropolis,Jita,"1,000,000,000.00","1,043,182,000.00","43,181,820.00",4.14,1.00,22.00,"43,181,820.00"
Mid-grade Snake Gamma,Metropolis,Jita,"111,000,000.00","67,819,060.00","43,180,940.00",38.90,1.00,12.00,"43,180,940.00"
Frostline 'Clavicula' Integrated Analyzer,Metropolis,Jita,"99,000,000.00","55,835,870.00","43,164,130.00",43.60,1.00,42.00,"43,164,130.00"
Industrial Core I,Metropolis,Jita,"17,505,000.00","39,045,520.00","21,540,520.00",55.17,2.00,17.00,"43,081,050.00"
Rifter Dawn of Liberation SKIN (Permanent),Metropolis,Jita,"75,000,000.00","31,999,990.00","43,000,010.00",57.33,1.00,1.00,"43,000,010.00"
Charon Wiyrkomi SKIN (Permanent),Metropolis,Jita,"50,000,000.00","7,000,000.00","43,000,000.00",86.00,1.00,1.00,"43,000,000.00"
Zainou 'Gnome' Shield Operation SP-904,Metropolis,Jita,"142,000,000.00","99,030,000.00","42,970,000.00",30.26,1.00,1.00,"42,970,000.00"
Covetor,Metropolis,Jita,"13,753,010.00","19,119,940.00","5,366,932.00",28.07,8.00,136.00,"42,935,460.00"
'Augmented' Valkyrie,Metropolis,Jita,"42,200,000.00","33,617,270.00","8,582,728.00",20.34,5.00,73.00,"42,913,640.00"
True Sansha Cap Recharger,Metropolis,Jita,"48,000,000.00","26,547,260.00","21,452,740.00",44.69,2.00,67.00,"42,905,480.00"
Chimera Hunter's Quiver SKIN (Permanent),Metropolis,Jita,"75,000.00","6,186,998.00","6,111,998.00",98.79,7.00,1.00,"42,783,980.00"
Capital Tractor Beam I,Metropolis,Jita,"3,500,000.00","17,758,300.00","14,258,300.00",80.29,3.00,4.00,"42,774,890.00"
Mobile Tractor Unit,Metropolis,Jita,"7,571,428.00","6,700,000.00","871,428.00",11.51,49.00,"1,458.00","42,699,970.00"
Gravid Warp Disruptor Mutaplasmid,Metropolis,Jita,"13,997,270.00","3,322,781.00","10,674,490.00",76.26,4.00,36.00,"42,697,970.00"
Pithi A-Type Small Shield Booster,Metropolis,Jita,"198,000,000.00","176,692,000.00","21,308,000.00",10.76,2.00,75.00,"42,616,000.00"
